signature,cell_line,contribution,total_fitted,rel_contribution,reference_set,boot_mean,boot_median,boot_lo95,boot_hi95,boot_selected_frac,n_boots,signature_group,n_snv_used,cosmic_source,cosmic_genome,mutationalpatterns_version,fit_method,max_delta,n_boots_requested,bootstrap_input_sha256,subtype,is_hypermutator
SBS24,OV2295,64.53456432868698,384.91594702451096,0.16765884819154428,full,59.97961910772314,58.283113946057775,31.181859198725952,94.25763076343952,0.995,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS3,OV2295,58.57752888386146,384.91594702451096,0.15218265009979262,full,36.781401990150464,0,0,164.96706846087503,0.465,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS39,OV2295,57.111950705834495,384.91594702451096,0.1483751222762347,full,53.908727309730374,58.1829118740549,0,113.70885618209488,0.805,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS89,OV2295,52.550350057584986,384.91594702451096,0.13652422162243813,full,40.95736860246639,43.84120475018265,0,97.08489730676294,0.74,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS1,OV2295,44.86313903794534,384.91594702451096,0.11655307966517821,full,36.9383849881624,38.09970762967879,0,57.74017748002309,0.97,200,clock-like (age),403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS26,OV2295,41.11034083195245,384.91594702451096,0.10680342331811624,full,25.623518159148425,28.877367703476025,0,62.572930154035795,0.66,200,MMR-d / MSI,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS7b,OV2295,37.32010211956072,384.91594702451096,0.09695649766670807,full,12.202807016099772,0,0,47.11915101451433,0.39,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS32,OV2295,28.847971059084557,384.91594702451096,0.07494615715998786,full,15.259655822707558,0,0,48.94683587253304,0.485,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS2,OV2295,0,384.91594702451096,0,full,4.715133892028186,0,0,19.02998601461065,0.365,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS4,OV2295,0,384.91594702451096,0,full,1.0708665690210084,0,0,18.190370493325116,0.05,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS5,OV2295,0,384.91594702451096,0,full,0.3503872522174925,0,0,0,0.01,200,clock-like (age),403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS6,OV2295,0,384.91594702451096,0,full,0.16192387321223767,0,0,0,0.01,200,MMR-d / MSI,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS7a,OV2295,0,384.91594702451096,0,full,3.213733191635619,0,0,28.325138237568787,0.15,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS7d,OV2295,0,384.91594702451096,0,full,0.6175799198959754,0,0,12.318635846429926,0.04,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS9,OV2295,0,384.91594702451096,0,full,1.8296770563894107,0,0,31.065977479860617,0.07,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS10a,OV2295,0,384.91594702451096,0,full,0.6867706886657531,0,0,10.604645490731958,0.07,200,POLE proofreading,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS10b,OV2295,0,384.91594702451096,0,full,0.8630685335518561,0,0,11.751229875550257,0.07,200,POLE proofreading,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS10d,OV2295,0,384.91594702451096,0,full,0.5260548999807415,0,0,13.136853144172642,0.035,200,POLE proofreading,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS11,OV2295,0,384.91594702451096,0,full,5.754739494948661,0,0,41.991363207510645,0.205,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS12,OV2295,0,384.91594702451096,0,full,14.484987521552195,0,0,55.89535242587603,0.395,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS15,OV2295,0,384.91594702451096,0,full,0.8930953209221191,0,0,18.59222252781305,0.04,200,MMR-d / MSI,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS17a,OV2295,0,384.91594702451096,0,full,0.1335529024961209,0,0,0,0.01,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS17b,OV2295,0,384.91594702451096,0,full,0.05044021835526241,0,0,0,0.005,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS18,OV2295,0,384.91594702451096,0,full,0.9034072203797991,0,0,21.47922717943432,0.035,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS19,OV2295,0,384.91594702451096,0,full,1.6043057099351852,0,0,21.54768852976796,0.08,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS21,OV2295,0,384.91594702451096,0,full,0.9623747972582756,0,0,18.648910030028997,0.04,200,MMR-d / MSI,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS22,OV2295,0,384.91594702451096,0,full,0.10692647000934544,0,0,0,0.005,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS23,OV2295,0,384.91594702451096,0,full,0.6889642258318661,0,0,0.4488436660816748,0.025,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS25,OV2295,0,384.91594702451096,0,full,4.045009525695817,0,0,44.46787891189469,0.125,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS30,OV2295,0,384.91594702451096,0,full,14.822423863091998,0,0,59.53261934057197,0.395,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS31,OV2295,0,384.91594702451096,0,full,15.930235963801907,0,0,56.4401943202824,0.48,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS33,OV2295,0,384.91594702451096,0,full,0.5477325970806667,0,0,12.48209363090325,0.04,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS36,OV2295,0,384.91594702451096,0,full,2.907205823961013,0,0,31.00999039954455,0.125,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS37,OV2295,0,384.91594702451096,0,full,0.7447886490802786,0,0,15.844152402062,0.035,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS38,OV2295,0,384.91594702451096,0,full,0.06632192279651238,0,0,0,0.005,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS40,OV2295,0,384.91594702451096,0,full,2.904193374238045,0,0,49.70914217100636,0.04,200,clock-like (age),403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS41,OV2295,0,384.91594702451096,0,full,0.08165529697801076,0,0,0,0.005,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS44,OV2295,0,384.91594702451096,0,full,0.271128919849942,0,0,0,0.015,200,MMR-d / MSI,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS84,OV2295,0,384.91594702451096,0,full,2.3621150074597965,0,0,25.104899517587533,0.095,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS85,OV2295,0,384.91594702451096,0,full,1.0391430797937398,0,0,16.35612241051195,0.055,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS86,OV2295,0,384.91594702451096,0,full,4.209890764049444,0,0,34.285642133078206,0.16,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS87,OV2295,0,384.91594702451096,0,full,20.85396330938808,20.271707473389625,0,61.69600417487316,0.58,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS88,OV2295,0,384.91594702451096,0,full,0.5677680397730329,0,0,10.775196769834045,0.035,200,other,403,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS40,OV2295-R2,135.59516243448712,554.8179883263598,0.24439575732487998,full,62.56665729924694,0,0,237.16752373557193,0.46,200,clock-like (age),572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS3,OV2295-R2,93.6800949357328,554.8179883263598,0.16884833748509878,full,39.820822316378134,0,0,215.3648994717998,0.325,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS89,OV2295-R2,82.26131501307266,554.8179883263598,0.14826720968658322,full,91.96728238246364,97.32607267918902,0,181.56325535059915,0.895,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS24,OV2295-R2,81.89084255972828,554.8179883263598,0.14759947276900068,full,51.484968400605794,53.79449052102292,0,126.88608509659274,0.67,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS4,OV2295-R2,64.01598864321842,554.8179883263598,0.11538196307644298,full,53.681373179662394,58.46805262347321,0,126.76219221070367,0.695,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS1,OV2295-R2,56.20689288097908,554.8179883263598,0.10130690436070826,full,39.39181690823111,43.67856373289338,0,66.18626230705854,0.865,200,clock-like (age),572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS7b,OV2295-R2,41.16769185914146,554.8179883263598,0.07420035529728616,full,28.955929516413388,33.67472772470956,0,72.32330935366963,0.585,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS2,OV2295-R2,0,554.8179883263598,0,full,0.4988977952796581,0,0,12.146030779091593,0.035,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS6,OV2295-R2,0,554.8179883263598,0,full,2.0640596528476656,0,0,52.07906178249145,0.04,200,MMR-d / MSI,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS7a,OV2295-R2,0,554.8179883263598,0,full,3.819751901566278,0,0,29.041861673290953,0.145,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS7d,OV2295-R2,0,554.8179883263598,0,full,1.0099970902272692,0,0,21.92028625621385,0.045,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS8,OV2295-R2,0,554.8179883263598,0,full,10.09026258459961,0,0,76.38781065604202,0.185,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS9,OV2295-R2,0,554.8179883263598,0,full,1.4294148353995932,0,0,29.821825327392588,0.03,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS11,OV2295-R2,0,554.8179883263598,0,full,5.684864245490179,0,0,51.35528222979732,0.135,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS12,OV2295-R2,0,554.8179883263598,0,full,7.017351416554014,0,0,48.73009948417207,0.175,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS14,OV2295-R2,0,554.8179883263598,0,full,0.06784814001894962,0,0,0,0.005,200,MMR-d / MSI,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS15,OV2295-R2,0,554.8179883263598,0,full,9.13780457313488,0,0,48.182147250973664,0.25,200,MMR-d / MSI,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS16,OV2295-R2,0,554.8179883263598,0,full,0.1112550850710361,0,0,0,0.005,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS17a,OV2295-R2,0,554.8179883263598,0,full,0.8049882336238091,0,0,18.683928881151857,0.045,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS18,OV2295-R2,0,554.8179883263598,0,full,2.6356554097021916,0,0,37.85738842468754,0.075,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS19,OV2295-R2,0,554.8179883263598,0,full,1.092322607113139,0,0,28.215028229918257,0.035,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS21,OV2295-R2,0,554.8179883263598,0,full,0.16206791688306463,0,0,0,0.005,200,MMR-d / MSI,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS23,OV2295-R2,0,554.8179883263598,0,full,1.265737052464461,0,0,31.703234871182616,0.03,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS25,OV2295-R2,0,554.8179883263598,0,full,0.27382066055234777,0,0,0,0.005,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS26,OV2295-R2,0,554.8179883263598,0,full,8.750749296645566,0,0,53.654034240300795,0.22,200,MMR-d / MSI,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS28,OV2295-R2,0,554.8179883263598,0,full,0.25053815039722194,0,0,0,0.015,200,POLE proofreading,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS29,OV2295-R2,0,554.8179883263598,0,full,42.654234640881725,36.05230968223152,0,134.19449784090097,0.56,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS30,OV2295-R2,0,554.8179883263598,0,full,2.139603403576681,0,0,43.326352468528825,0.04,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS31,OV2295-R2,0,554.8179883263598,0,full,22.211555467545683,0,0,81.60071078844913,0.405,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS32,OV2295-R2,0,554.8179883263598,0,full,6.212921784046433,0,0,48.21837520054069,0.16,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS37,OV2295-R2,0,554.8179883263598,0,full,17.316712925714256,0,0,77.43907002013012,0.325,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS38,OV2295-R2,0,554.8179883263598,0,full,0.6513045593449475,0,0,18.579281369048346,0.03,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS39,OV2295-R2,0,554.8179883263598,0,full,19.95953276123223,0,0,98.44088323212264,0.315,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS84,OV2295-R2,0,554.8179883263598,0,full,0.8791938919670432,0,0,18.39996092892011,0.03,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS85,OV2295-R2,0,554.8179883263598,0,full,0.09600907781604628,0,0,0,0.005,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS86,OV2295-R2,0,554.8179883263598,0,full,2.41043590095158,0,0,33.252114050608256,0.075,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS87,OV2295-R2,0,554.8179883263598,0,full,19.604326201564582,0,0,73.52858570392925,0.405,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS88,OV2295-R2,0,554.8179883263598,0,full,0.07962752157922236,0,0,0,0.005,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS91,OV2295-R2,0,554.8179883263598,0,full,0.4880419868667458,0,0,15.403751130889182,0.03,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS93,OV2295-R2,0,554.8179883263598,0,full,0.09545015924296477,0,0,0,0.005,200,other,572,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS5,OV3133-R,164.0556438837298,430.78237255473726,0.3808318407060263,full,98.57278755200367,111.69343367302372,0,218.49786473406547,0.75,200,clock-like (age),437,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS87,OV3133-R,74.14113505259388,430.78237255473726,0.1721080986041813,full,62.6633280551319,66.70440898158705,13.646345457587582,94.3710069865632,0.975,200,other,437,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
SBS24,OV3133-R,52.143365710006165,430.78237255473726,0.1210434062117539,full,43.08428972835856,47.204042181653534,0,87.10383287286474,0.835,200,other,437,COSMIC_v3.2,GRCh38,3.18.0,fit_to_signatures_strict(method='backwards'),0.004,200,58c63a68196bddc66383c4d3e332e3e326edecd8c023d2463b0d8179b1d0aae1,HGS,FALSE
