gene_id,OV1369-R2,OV1946,OV2085,OV2295,OV2295-R2,OV3133-R,OV4453,OV4485,OV866-2,TOV1369,TOV3041G,TOV3133G,TOV3291G,OV3331,OV90,TOV21G,TOV3392D,VOA10816,VOA12539,VOA295,VOA4841,VOA6861,TOV112D,VOA4395,TOV2414,VOA8762,VOA8771,VOA5217,VOA5436,BIN67,COV434
ENSG00000278257,54,52,553,65,234,96,92,198,53,135,122,160,53,65,131,34,152,46,78,83,66,67,91,51,189,125,198,21,100,0,19
ENSG00000278259,4010,826,1167,1295,5100,1409,1975,1818,1145,2617,3158,1836,2380,1655,763,3082,1025,2128,1907,6177,1462,2794,1974,1384,4807,4138,2619,1359,3148,1569,2386
ENSG00000278268,2032,972,1566,1397,423,1074,1171,1035,675,1597,1696,1129,409,539,648,1608,2413,1310,1852,1581,1969,1238,1358,1112,816,975,894,1296,2519,1407,623
ENSG00000278270,618,951,1580,1212,1577,1472,916,1349,958,1082,757,1929,295,1152,913,980,3095,599,1884,1036,1016,1171,800,818,786,834,372,270,1330,819,740
ENSG00000278272,0,15,21,1,16,29,24,1,37,0,24,7,80,0,0,0,16,1,22,0,0,0,9,0,12,52,15,4,4,3,55
ENSG00000278275,108,61,31,65,77,23,58,36,105,30,102,47,20,52,15,53,42,102,66,146,438,171,34,40,49,11,7,75,92,40,43
ENSG00000278279,3,4,0,0,3,4,4,2,2,0,4,2,1,0,15,6,0,13,12,37,10,18,7,7,1,16,19,5,17,11,8
ENSG00000278284,19,19,48,89,54,113,73,120,16,73,42,103,35,61,25,34,128,37,59,71,31,102,26,3,115,70,61,134,98,36,42
ENSG00000278299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,13,316,11,1166,0,0,0,0,53,8,0,5,0,0
ENSG00000278301,1,4,6,1,7,0,5,0,2,2,6,6,5,2,12,3,1,25,33,41,39,22,8,36,0,64,37,6,15,11,19
ENSG00000278303,1,0,8,4,76,0,195,0,0,100,9,0,1,1,0,9,1,6,0,26,0,2,0,0,22,11,2,0,4,0,0
ENSG00000278307,0,12,0,1,0,0,9,0,0,0,2,0,0,0,5,1,0,13,27,138,11,6,7,11,0,28,29,2,33,12,4
ENSG00000278308,4,24,0,6,15,10,21,2,1,0,34,2,25,1,2,11,0,23,39,50,47,21,11,45,3,34,29,4,25,12,1381
ENSG00000278311,1425,2330,690,541,878,411,2165,476,363,462,815,640,630,693,2274,924,1313,3013,4063,3352,2891,2399,2296,1851,669,4396,2309,1605,2994,1428,1656
ENSG00000278312,1,3,2,1,7,2,20,1,0,2,1,2,2,6,3,1,29,4,24,6,0,0,2,0,35,4,0,1,24,0,0
ENSG00000278318,311,1159,36,290,270,455,1233,291,113,82,195,610,136,0,896,42,1,0,8,5,7,576,391,2,91,1686,1317,0,3,934,746
ENSG00000278322,0,0,27,0,0,0,0,0,26,0,0,0,0,0,0,23,0,5,0,0,0,0,0,0,1,0,0,0,18,0,0
ENSG00000278326,113,0,3,3,44,3,137,3,14,3,6,28,3,6,0,27,0,3,9,92,96,12,191,0,0,168,38,7,2,3,8
ENSG00000278363,0,0,0,0,0,1,26,20,0,11,0,9,11,43,3,42,0,14,0,44,34,31,4,0,25,21,41,11,116,0,2
ENSG00000278365,209,92,681,252,408,535,262,330,182,413,572,377,129,302,282,306,303,90,332,234,136,120,100,100,275,276,260,82,403,96,107
ENSG00000278372,4010,826,1167,1295,5100,1409,1975,1818,1145,2617,3158,1836,2380,1655,763,3082,1025,2128,1907,6177,1462,2794,1974,1384,4807,4138,2619,1359,3148,1569,2386
ENSG00000278373,2,3,1,0,1,0,2,2,2,1,0,0,1,1,0,1,0,10,5,5,5,6,4,4,0,12,14,2,1,1,0
ENSG00000278381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,11,0,0,1,0,0,0,0
ENSG00000278384,131,153,193,33,14,5,40,31,130,56,13,16,221,89,208,24,84,538,159,581,700,783,144,257,9,358,768,25,78,1134,656
ENSG00000278416,48,18,185,75,35,25,17,20,33,43,105,12,22,88,1,88,8,19,48,84,39,27,62,10,12,17,24,6,6,44,21
ENSG00000278426,54,52,553,65,234,96,92,198,53,135,122,160,53,65,131,34,152,46,78,83,66,67,91,51,189,125,198,21,100,0,19
ENSG00000278440,2,4,2,4,4,4,9,3,2,1,3,3,2,3,1,2,1,1,9,14,4,3,2,2,1,17,26,1,2,3,2
ENSG00000278444,0,0,0,0,0,0,39,0,0,0,24,0,0,123,34,0,0,12,0,0,7,0,50,54,148,0,0,0,0,0,0
ENSG00000278458,553,2134,2428,18,2,7,45,47,615,740,9,0,1,1326,17,34,37,2024,1191,8,3630,54,2089,1272,46,2491,1631,596,1828,58,25
ENSG00000278461,0,0,5,0,2,0,0,0,0,2,2,2,0,0,2,0,0,366,1,2,7,1019,2,328,0,0,2,0,0,0,1
ENSG00000278463,10,0,5,1,7,11,6,0,11,10,8,7,9,2,0,0,0,2,3,5,0,8,2,0,0,6,6,0,0,0,10
ENSG00000278468,11,2,83,119,940,1,2225,8,0,12637,702,1,17,45,198,74,4,28,100,138,8,53,0,3,6250,1228,36,18,38,1,0
ENSG00000278488,6918,492,586,6047,13896,5630,10335,9300,42,17699,20708,5446,5335,683,2255,3911,6447,118,2753,277,1017,1097,35,159,10770,5744,4887,1106,1534,83,105
ENSG00000278489,0,0,3,30,0,18,11,24,0,4,4,20,24,11,0,4,1,0,86,10,25,34,5,0,16,1,0,2,4,4,1
ENSG00000278494,764,2507,1292,375,798,715,1427,486,493,188,1452,1030,537,756,1548,1112,1165,1346,1270,2737,2313,2034,1694,1710,476,3688,4455,818,1681,1246,2142
ENSG00000278500,49,109,0,35,32,260,82,2,5,30,82,617,11,4,202,121,353,116,724,180,64,28,12,0,0,0,0,3,0,1,0
ENSG00000278501,703,683,2047,1126,1800,401,1160,301,649,562,777,364,453,626,393,875,486,199,737,738,444,693,529,506,729,1125,799,360,676,603,663
ENSG00000278516,138,376,1270,279,312,452,445,689,219,288,721,444,164,235,284,192,401,59,483,2,369,10,149,156,285,535,323,85,241,109,226
ENSG00000278519,0,0,27,0,0,0,0,0,26,0,0,0,0,0,0,23,0,5,0,0,0,0,0,0,1,0,0,0,18,0,0
ENSG00000278522,13,4,11,0,0,2,0,1,2,2,0,3,0,43,1,0,0,5,3,7,0,6,6,1,0,23,37,0,0,5,8
ENSG00000278530,37,119,51,46,13,37,41,19,7,6,2,48,9,45,28,5,22,37,36,49,39,39,72,26,3,428,555,90,239,69,15
ENSG00000278535,271,171,859,236,390,285,499,355,219,268,559,593,627,750,166,477,989,445,312,612,234,897,452,383,349,878,403,198,472,339,572
ENSG00000278540,7868,4960,460,3624,3595,2148,8266,4436,2359,4625,4090,2124,2062,5767,1358,8411,3392,3602,2107,4479,4509,10413,950,7297,930,3837,8184,4369,5534,5222,3586
ENSG00000278545,200,278,528,522,0,12,322,436,130,166,37,19,81,36,69,696,286,322,442,884,298,359,228,307,189,458,73,98,242,85,70
ENSG00000278548,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,439,14,9,3,0,0,0,0,0,6,2,2,0,61,20
ENSG00000278550,125,78,849,1145,1186,736,746,597,560,611,532,1044,241,626,194,2627,628,1731,1238,1224,140,5585,708,1702,421,1163,1908,1064,361,5318,1583
ENSG00000278558,5,36,31,221,74,32,233,143,77,66,252,48,25,149,654,196,132,56,56,75,79,59,37,12,58,575,239,361,456,185,20
ENSG00000278563,0,0,0,0,0,0,2,0,0,0,1,0,0,0,766,495,0,0,7,2,30,3,0,0,0,299,34,2,10,0,2
ENSG00000278570,24,10,14,4,3,14,28,15,2,2,8,12,0,5,4,16,0,28,3,218,51,42,3,4,6,48,20,5,25,4,3
ENSG00000278574,1167,549,1744,580,802,578,810,542,443,872,1005,510,843,1105,699,959,1559,1150,1363,1109,647,516,479,508,941,1263,900,393,908,579,575
ENSG00000278588,0,1,9,5,7,5,6,3,10,0,6,13,4,3,0,0,2,0,2,2,0,1,3,1,8,9,2,7,0,7,7
ENSG00000278594,3,1,0,44,13,0,186,1,1,10,5,4,0,5,0,0,0,0,0,0,12,120,38,12,0,3,7,87,103,0,34
ENSG00000278603,17,34,61,45,306,33,72,53,11,13,44,102,4,0,20,52,3,28,31,10,20,36,80,9,11,40,4,9,43,64,15
ENSG00000278605,18,5,3684,9,69,16,16,29,2038,0,66,24,5,4,1272,3883,24,1445,24,2737,23,11,17,14,3606,22,0,1101,2887,1,27
ENSG00000278608,0,0,0,15,115,12,2244,0,0,0,3,0,22,52,0,0,0,2,0,4,1,1,16,0,88,3,5,4,0,86,18
ENSG00000278613,29,53,61,93,11,33,125,48,25,23,31,84,31,87,265,101,75,226,506,498,131,451,189,73,181,556,730,246,387,240,143
ENSG00000278615,5292,622,4906,2130,7700,3744,2582,3730,3937,3346,6253,3129,3000,5096,1966,3635,1489,3300,1880,5391,2890,1358,1650,1710,3861,4944,2814,997,1833,2517,2334
ENSG00000278616,32,130,105,79,9,6,169,24,9,47,24,43,10,81,178,109,22,56,189,225,284,704,240,123,53,113,112,170,468,92,104
ENSG00000278619,243,631,513,190,1178,160,0,0,464,188,26,297,953,457,211,399,39,685,146,592,43,13,687,169,818,1169,717,285,333,643,740
ENSG00000278622,909,249,347,798,1350,1151,834,2010,358,939,1604,2079,539,1474,343,96,1513,238,1013,199,558,400,372,219,563,665,822,12,155,423,395
ENSG00000278624,1,1,1,2,1,0,0,0,1,1,2,2,8,2,2,2,2,5,518,3,4,29,22,33,0,6,2,8,31,178,31
ENSG00000278631,0,1,4,2,0,2,0,1,0,0,6,2,7,11,0,0,0,6,3,2,3,2,1,0,1,0,14,0,0,6,2
ENSG00000278632,5,10,2,11,1,4,2,0,4,1,5,8,6,5,15,12,10,49,66,87,163,29,14,57,15,59,27,16,20,63,22
ENSG00000278635,23,10,1,4,0,0,5,7,0,9,12,4,0,5,4,5,0,15,2,20,3,172,10,14,1,41,51,1,11,6,27
ENSG00000278644,2243,1821,3633,1011,1851,1150,2059,1362,874,1654,1389,1799,1647,1794,1742,4447,1660,1518,3338,3096,1204,1183,3587,2421,2992,2007,1368,2018,3720,3604,2502
ENSG00000278655,0,0,2,0,0,0,1,1,0,1,0,0,0,0,2,0,1,3,12,0,0,1,0,1,2,10,8,0,0,0,1
ENSG00000278662,0,9,1,2,0,24,12,0,0,3,0,8,0,1,35,3,9,94,198,113,74,29,279,5,0,86,26,24,55,105,25
ENSG00000278666,1258,331,3442,3376,7252,3907,2268,1344,1434,2694,7416,4117,1860,1623,161,1081,1096,643,1141,1441,173,1962,272,286,1298,501,657,178,911,339,392
ENSG00000278673,0,0,6,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,13,0,0,12,0,0,0,0,0,0,51,0
ENSG00000278677,17,13,29,24,20,151,387,8,63,150,56,78,127,57,4,17,8,9,18,23,17,12,4,10,12,78,53,8,11,35,16
ENSG00000278682,0,0,511,0,0,2116,1495,1911,0,0,0,1039,295,864,0,471,0,477,182,4,600,997,0,87,834,861,1328,0,0,216,446
ENSG00000278693,1057,15,742,52,999,4,140,37,166,302,37,10,14,114,436,29,2,19,4,96,21,17,1,0,7,136,25,0,0,6,0
ENSG00000278695,0,168,0,0,0,0,0,51,0,0,0,0,0,151,0,0,0,0,0,406,4,0,0,0,0,0,7,0,0,0,0
ENSG00000278699,0,4,11,0,0,2,0,1,2,2,0,3,0,0,1,0,0,5,3,7,20,8,6,1,0,23,0,0,0,5,8
ENSG00000278704,34,115,224,2,0,9,11,14,24,21,6,12,12,91,155,118,154,1420,1075,470,1075,1219,30,1018,22,810,987,98,190,2570,875
ENSG00000278705,9,1,6,6,1,3,7,1,13,11,8,4,10,6,0,0,1,3,0,1,1,6,2,2,2,6,4,0,1,1,0
ENSG00000278712,8,1,9,0,0,3,0,3,23,7,10,3,3,0,6,34,6,27,1,29,3,0,3,3,17,11,10,16,26,5,0
ENSG00000278718,4711,1749,3137,4207,11645,5141,4130,4288,2052,7580,7717,3444,2629,2855,31,1545,1627,1883,3495,4103,2262,2289,4,5,5340,2743,1556,2043,2597,7,5
ENSG00000278728,0,1,20,0,0,2,13,21,1,4,961,14,87,319,1048,1,0,0,380,36,17,28,1,3290,10,27,411,0,83,230,2
ENSG00000278741,2735,1780,1085,1674,1116,355,6929,498,1255,611,1033,239,2467,53,191,4942,34,136,446,1525,1049,2701,2621,1295,2632,2312,2610,476,1715,239,886
ENSG00000278742,18,14,0,395,160,23,32,519,0,0,0,0,2,0,48,241,392,36,64,1123,112,0,0,31,345,0,44,24,19,609,20
ENSG00000278759,2081,432,1041,960,2417,1158,1343,388,1092,1898,344,995,3317,2015,170,745,1546,1004,1416,4975,1052,1267,616,901,720,2305,1383,1024,1055,1309,1864
ENSG00000278760,0,20,0,0,4,21,37,0,0,4,5,7,3,14,18,20,0,4,4,43,0,0,0,7,6,0,0,7,45,0,11
ENSG00000278763,97,108,42,3,16,2,59,5,69,28,31,10,26,51,3,44,116,7,23,46,6,28,29,51,19,27,44,26,26,212,40
ENSG00000278767,2,1,5,1,0,2,9,0,0,0,2,2,0,8,0,2,1,6,1,40,75,9,18,0,3,76,102,0,0,5,0
ENSG00000278780,20,13,3,4,2,3,20,5,6,3,8,7,8,6,8,16,8,26,15,57,21,38,9,14,7,39,38,5,15,13,39
ENSG00000278787,1889,487,850,858,1193,2000,1660,1230,739,1089,3395,2025,623,621,442,1266,1539,510,930,1656,571,1133,1190,465,1124,891,1363,1318,1397,611,1444
ENSG00000278788,2862,1177,1416,2636,6170,1725,3965,1824,1132,1906,746,2443,2316,1348,547,1156,1960,5239,10211,4060,5484,390,88,661,5534,1251,493,2993,1131,621,218
ENSG00000278789,0,0,511,0,0,2116,1495,1911,0,0,0,1039,295,864,0,471,0,477,182,4,600,997,0,87,834,861,1328,0,0,216,446
ENSG00000278801,0,0,1,0,0,3,0,19,0,182,0,10,1,0,0,0,20,0,12,0,0,0,0,0,0,0,0,0,19,0,0
ENSG00000278817,341,96,932,5,0,109,27,0,41,303,183,188,539,885,52,1945,1873,98,1039,124,98,0,129,71,70,171,213,244,234,335,209
ENSG00000278823,161,109,459,36,30,22,1,0,94,56,2,43,10,30,3,236,27,3,36,28,13,118,125,42,648,1,4,2,0,61,99
ENSG00000278828,84,133,549,121,63,809,3816,30,196,403,129,274,734,375,43,104,56,15,87,132,58,159,136,107,89,925,731,21,195,788,459
ENSG00000278839,106,241,477,162,364,11,875,183,207,40,54,8,176,246,149,87,241,244,206,293,353,340,31,166,619,213,292,49,159,476,387
ENSG00000278843,0,0,86,38,0,30,37,6,0,4,112,12,0,1,0,0,15,61,9,6,3,3,1,4,29,34,2,282,2729,4,1716
ENSG00000278845,4,4,8,0,0,0,10,2340,0,13,0,0,17,0,411,35,0,5,0,11,405,0,8,0,0,0,9,4,8,5,5
ENSG00000278848,0,0,30,0,0,0,2,0,0,0,0,0,0,7,0,0,1,2,11,0,0,0,2,19,0,43,93,0,4,98,18
ENSG00000278931,4,12,18,0,8,1,3,2,0,0,1,0,1,3,49,5,2,307,12,7,13,123,8,30,0,35,40,1,5,122,42
ENSG00000278961,0,1,0,6,0,2,18,0,3,1,3,5,1,2,6,1,0,1,3,2,22,9,1,8,30,34,9,3,3,0,1
ENSG00000279000,2,2,2,5,0,0,11,1,1,2,2,7,0,4,3,2,2,4,3,12,137,6,3,10,2,43,16,2,4,3,7
ENSG00000279012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0
ENSG00000279058,1,9,16,0,4,6,52,6,4,0,0,8,8,0,20,5,59,23,45,0,41,85,7,22,0,1,5,16,36,52,22
ENSG00000279062,0,0,7,6,0,7,2,0,0,5,37,7,0,11,1,6,1,0,2,3,3,6,3,5,8,0,3,2,6,5,13
ENSG00000279068,2,43,0,0,8,3,20,7,0,0,0,1,16,0,0,26,0,0,1,10,0,3,20,27,36,2,0,6,1,9,3
ENSG00000279073,9,4,11,1,0,0,17,0,3,3,11,1,17,16,0,7,0,6,5,29,7,41,1,19,2,6,0,3,13,47,20
ENSG00000279112,6,2,1,2,0,3,2,2,2,5,3,2,8,3,0,4,1,1,6,6,5,17,2,1,3,17,13,0,0,2,5
ENSG00000279177,1,14,7,9,1,0,1,2,6,10,46,2,6,2,4,80,22,58,117,25,414,33,7,4,8,20,46,26,6,2,56
ENSG00000279208,0,6,6,0,1,0,8,1,0,0,0,0,0,8,8,312,203,925,999,336,3562,93,0,1825,68,11,12,16,81,1650,639
ENSG00000279247,282,532,1989,217,964,278,549,210,209,260,330,242,260,172,1372,162,198,386,1185,1356,806,1546,751,1097,342,503,549,499,1264,924,1417
ENSG00000279280,3,3,0,5,0,1,12,0,0,0,2,3,4,2,0,4,0,4,31,10,9,31,14,4,4,7,3,0,0,6,2
ENSG00000279336,0,0,3,0,1,0,6,0,2,2,1,0,0,2,0,3,0,8,7,10,12,11,1,6,5,8,6,0,5,3,2
ENSG00000279381,2,2,8,0,0,0,0,5,4,0,0,0,0,0,1,1,1,10,4,10,9,14,0,6,0,2,20,0,2,12,14
ENSG00000279389,2,11,10,3,0,0,16,6,3,0,2,2,1,9,11,3,2,6,10,6,6,5,3,0,30,4,3,1,2,1,6
ENSG00000279413,84,100,39,50,77,36,1312,30,50,11,48,128,133,66,198,129,23,232,501,625,323,165,101,956,22,466,197,115,221,273,209
ENSG00000279414,0,1,0,0,0,0,0,22,6,2,0,0,0,1,3,0,0,10,0,0,0,1,0,0,0,2,3,0,3,82,58
ENSG00000279457,775,469,2144,1132,571,618,1384,1058,387,1200,1216,1083,394,804,703,697,1698,433,1322,970,1264,687,522,425,1405,1327,915,579,837,733,698
ENSG00000279486,2,2,0,2,0,2,14,1,0,0,1,1,3,3,0,3,0,4,4,30,20,13,2,4,1,25,11,1,7,6,3
ENSG00000279493,5,0,0,0,4,7,12,10,0,2,4,0,0,10,0,3,0,0,0,5,27,6,0,2,0,4,27,0,8,3,5
ENSG00000279566,0,0,18,39,28,27,0,8,0,22,0,61,0,0,47,0,15,91,624,885,212,162,171,191,0,369,310,9,7,140,184
ENSG00000279643,239,90,56,42,37,97,412,14,97,191,210,131,112,38,62,152,126,64,11,119,151,219,183,38,207,66,168,37,20,10,87
ENSG00000279718,1,3,12,0,0,2,2,2,4,1,3,2,0,11,15,101,110,355,188,110,284,136,4,168,14,57,74,15,35,482,162
ENSG00000279720,2,1,12,1,3,0,0,1,0,2,0,0,12,7,11,2,9,20,11,16,29,11,7,5,0,21,27,1,2,67,24
ENSG00000279730,1,0,7,0,1,1,1,14,1,16,18,2,0,17,1,2,14,0,73,3,0,1,9,7,0,5,7,0,1,1,6
ENSG00000279765,786,627,979,1234,1472,558,810,820,265,539,1521,961,394,1044,708,585,300,654,817,905,700,471,1153,1479,716,2149,992,442,1154,429,890
ENSG00000279897,3,2,2,2,2,8,4,0,0,9,6,2,2,2,7,5,0,12,16,17,13,10,2,11,2,21,12,1,3,9,11
ENSG00000279956,0,1,0,0,0,0,0,1,0,0,4,3,0,2,5,1,2,5,8,14,5,11,0,5,0,20,10,2,5,4,1
ENSG00000279968,21,22,11,12,5,7,32,15,16,17,4,13,8,10,12,16,6,33,30,37,10,95,9,18,3,45,11,1,6,5,9
ENSG00000280013,3,0,10,0,6,0,11,3,0,1,3,0,6,2,3,9,7,0,0,2,52,0,0,0,0,4,2,1,0,0,0
ENSG00000280066,11,0,0,0,0,2,0,0,1,3,4,0,0,2,0,4,1,3,0,20,0,0,23,2,1,0,0,0,0,5,0
ENSG00000280071,8410,1814,3379,6724,4393,8553,3561,9729,3618,7988,10294,8812,76,104,2908,5115,2221,2043,5014,5321,1618,4989,3121,1921,3011,4105,3403,1873,5402,3373,1527
ENSG00000280114,11,1,0,7,13,0,7,2,0,3,11,0,0,8,9,12,5,1,0,9,0,172,0,1,19,103,51,1,0,2,0
ENSG00000280165,74,211,1,13,5,1,1,1,0,2,1,4,0,0,1,3181,0,0,386,1,0,0,3,342,11,720,111,877,1487,18,12
ENSG00000280172,0,0,0,0,0,6,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
ENSG00000280208,9,1,0,0,0,0,0,0,0,2,1,0,0,1,0,4,0,10,10,1,236,0,0,0,0,0,0,0,0,0,0
ENSG00000280236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,68,2,0,0,0,0,4,0,0,0,0
ENSG00000280243,0,2,1,0,0,0,0,0,0,1,0,1,0,0,3,1,1,18,17,0,14,41,5,1,0,3,29,3,3,6,15
ENSG00000280330,1,14,7,9,1,0,1,2,6,10,46,2,6,2,4,80,22,58,117,25,414,33,7,4,8,20,46,26,6,2,56
ENSG00000280404,1,4,7,10,2,3,7,0,0,2,0,5,3,1,1,1,5,4,10,10,9,17,5,0,4,26,8,3,12,4,10
ENSG00000280433,526,405,86,190,177,156,807,224,173,159,242,333,146,77,725,371,177,728,1693,1418,809,872,337,544,117,1342,827,421,571,876,285
ENSG00000280467,437,805,657,266,509,252,855,589,269,257,635,403,299,317,206,583,753,1062,513,632,667,497,632,308,629,532,366,480,585,309,411
ENSG00000280477,929,1558,1169,199,5,59,185,359,1136,77,336,36,246,543,74,2136,106,200,325,566,804,134,138,951,3060,14,4,221,570,138,304
ENSG00000280479,285,191,3061,2516,693,518,1612,1124,225,1628,394,601,1089,3533,913,1290,2014,631,1308,753,661,1542,460,581,1461,2189,1079,689,2119,448,366
ENSG00000280495,2359,882,2393,1779,3749,897,866,587,710,887,1631,815,1205,563,1024,2478,520,475,525,1936,426,954,841,1135,1821,1633,1536,361,1746,754,1454
ENSG00000280497,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,2,0,10,5,0,0,0,8,7,0,0,0,8
ENSG00000280501,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,49,10301,28,125,0,0,0,0,0,0,235,9,0,0,0,0
ENSG00000280516,452,257,916,272,236,294,270,251,259,361,476,355,500,319,10,292,630,607,629,278,656,511,308,88,968,625,108,135,294,50,204
ENSG00000280518,11,70,55,7,0,14,38,33,0,0,4,30,0,0,71,4,19,185,272,355,95,193,23,106,0,225,213,48,43,245,184
ENSG00000280521,119,23,141,75,81,47,113,69,47,102,115,79,58,50,59,82,24,57,56,157,91,100,39,47,32,98,63,5,11,32,63
ENSG00000280529,509,361,416,210,139,441,1714,234,784,413,507,731,403,626,534,482,827,521,1225,1362,1145,1125,585,307,163,2100,1396,1438,1418,576,559
ENSG00000280537,15,17,4,29,6,14,31,11,10,5,27,30,18,5,36,17,7,40,25,101,312,95,20,74,43,124,25,10,33,57,102
ENSG00000280548,10506,4659,20668,7020,21350,8963,9131,6229,9722,7640,16643,8646,3383,36885,4374,5886,7338,3044,27288,7009,1879,4877,4630,1430,7027,9685,6116,3664,5087,3242,6193
ENSG00000280549,23,2,9,1,12,2,14,0,73,29,108,0,45,7,0,4292,1,28,552,33730,7,94,2,0,64,52,7,2,25,2,1
ENSG00000280563,56,2,13,2,20,1,32,13,4,88,21,12,0,10,11,8,8,4,3,11,49,22,8,1,2,110,33,2,5,10,7
ENSG00000280568,127,323,178,69,112,87,421,149,46,56,110,161,38,424,714,215,200,892,4650,916,834,690,391,687,126,1864,1069,242,738,513,421
ENSG00000280571,3,3,36,36,0,25,6,2,0,8,6,22,6,0,18,36,2,16,0,0,32,17,7,7,9,2,10,0,0,10,5
ENSG00000280585,0,0,4,2,0,2,18,7,2,1,1,6,8,1,0,1,0,2,33,20,8,24,3,0,6,2,0,5,9,16,1
ENSG00000280606,6810,4955,5899,4286,4926,3706,2269,3202,3747,7505,5993,4623,3756,2514,1436,5942,6902,1928,6672,6447,2881,2522,5852,4055,11070,4582,5795,2944,6811,3036,5074
ENSG00000280610,64,20,65,86,267,184,481,15,107,68,65,345,78,165,82,181,2,203,454,769,72,1207,2025,294,53,950,843,248,445,442,1308
ENSG00000280616,1499,1326,2028,4463,2417,877,1002,1261,914,1458,1487,1018,1014,860,1250,1889,826,588,938,1289,585,847,1512,1029,3062,1535,1354,365,1766,1159,926
ENSG00000280618,258,154,140,76,22,51,33,168,1007,71,431,11,274,2349,80,2093,72,108,28,104,111,535,347,95,3500,227,807,350,738,234,96
ENSG00000280627,2212,506,1277,2500,2724,688,1492,1621,606,3350,2002,557,766,1721,745,1446,1994,1205,1290,1581,2143,1327,565,1015,2238,1315,1273,329,721,519,312
ENSG00000280638,0,8,1,1,0,4,6,3,0,0,0,3,1,2,30,1,9,17,23,51,38,69,57,5,1,39,70,27,64,28,37
ENSG00000280641,1,3,24,7,0,7,11,23,817,12,12,20,6,96,5,91,25,77,14,15,5273,41,25,15,401,310,189,2,1130,10,11
ENSG00000280661,27,73,13,19,10,6,67,11,9,3,6,11,5,10,7,6,4,63,23,32,22,36,4,71,1,506,259,8,5,16,14
ENSG00000280663,257,650,245,240,12,88,554,270,307,68,193,258,89,667,294,247,501,504,607,414,1513,2283,1930,574,197,551,1463,833,2162,306,344
ENSG00000280670,93,317,175,185,75,142,97,80,106,166,117,170,318,161,92,123,61,84,213,154,187,135,165,208,142,127,61,135,568,98,248
ENSG00000280674,1599,1101,2644,1277,4492,2041,4196,1468,1613,1703,3037,1840,2431,2564,693,2160,2268,2256,2687,2172,2702,3003,1082,974,5462,3943,2086,657,1515,1224,1259
ENSG00000280680,617,417,11,92,32,39,411,90,123,184,96,28,151,198,0,527,261,188,435,450,673,264,320,83,199,6,70,115,327,419,80
ENSG00000280682,29103,5056,12390,15877,13718,3165,7082,5255,8811,7837,7077,4100,6313,6919,32364,14326,1644,5513,5088,6888,8059,8505,6659,13475,13480,19845,11381,5721,38809,6292,7699
ENSG00000280688,13,10,25,0,0,0,17,12,31,0,0,0,0,71,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,4,1
ENSG00000280689,697,362,277,300,249,84,377,365,125,659,138,200,200,192,194,320,274,151,192,121,124,266,527,214,406,156,131,106,261,256,248
ENSG00000280706,2217,2377,3062,4887,1647,842,1841,1317,1437,2613,1805,983,1284,2666,1408,1399,2844,1381,1789,1148,1101,1699,959,1073,2189,1175,902,631,1069,712,1213
ENSG00000280759,7,5524,9150,29,14,1147,44,1331,93,49,2388,1440,1609,1478,40,145,7865,77,5420,978,1181,102,31,2030,65,4685,5919,3923,6052,1830,1715
ENSG00000280778,1,1,7,7,2,5,3,0,1,8,8,6,5,10,9,3,1,4,12,5,2,7,4,7,4,10,7,1,10,8,3
ENSG00000280787,709,887,0,0,3,9,33,0,362,107,0,4,30,0,3,8,0,91,584,9,20,922,4,1420,0,17,14,30,69,86,686
ENSG00000280789,2676,1804,2805,3032,5630,3065,2221,1517,3488,2790,6780,6058,1554,4408,2157,2683,2869,1459,1779,3449,1305,3302,1555,1823,4191,4609,5013,1310,3006,2336,2274
ENSG00000280795,1,0,1,1,1,1,15,8,6,0,1,1,1,6,0,0,0,2,4,0,8,8,2,3,4,11,10,2,0,2,1
ENSG00000280810,9,0,0,38,27,0,0,48,0,0,0,0,0,0,0,49,31,0,0,18,0,0,0,0,26,0,0,0,0,21,0
ENSG00000280828,119,137,56,63,24,36,66,86,88,21,106,73,53,42,99,83,56,99,152,94,155,536,111,43,88,140,120,102,215,74,48
ENSG00000280831,23680,8554,14948,14241,19592,10939,6885,7485,10853,16289,18384,10243,12067,6842,10186,14098,4984,6181,7605,19592,6122,6302,14584,7570,11863,15284,12152,4105,17000,9566,9944
ENSG00000280839,0,0,0,0,0,0,4,28,0,2,0,0,1,7,0,4,0,0,0,2,1,0,0,24,0,14,3,230,194,3,0
ENSG00000280852,0,6,0,5,0,0,4,0,0,0,0,1,0,0,1,6,1,0,2,20,4,3,0,11,0,7,16,0,18,0,0
