gene_id,OV1369-R2,OV1946,OV2085,OV2295,OV2295-R2,OV3133-R,OV4453,OV4485,OV866-2,TOV1369,TOV3041G,TOV3133G,TOV3291G,OV3331,OV90,TOV21G,TOV3392D,VOA10816,VOA12539,VOA295,VOA4841,VOA6861,TOV112D,VOA4395,TOV2414,VOA8762,VOA8771,VOA5217,VOA5436,BIN67,COV434
ENSG00000260776,0,0,0.0206343,0,0,0,0,0,0,0,0.021362,0,0,0,0.016407,0,0,0.0172844,0,0.1041874,0.0158896,0.0861659,0.0320806,0,0,0.0686021,0.0174052,0,0,0,0
ENSG00000260781,0.0427829,0.26754,0.0593328,0,0.0304638,0.0753164,0,0,0,0,0.047123,0.168961,0,0,0,0,0,0.133342,0,0.0152398,0.0557207,0,0,0,0,0.158537,0.0715815,0,0.1774054,0,0
ENSG00000260782,0.049977100000000003,0.0393233,0.0245284,0,0.0080257,0.0110373,0.0119336,0.0309556,0,0.0136673,0,0,0.0351454,0.105335,0,0,0.0155951,0,0.0116526,0,0,0.0872296,0,0,0.0104941,0.149587,0,0,0.0342294,0,0
ENSG00000260784,0,0.737076,0,0,0,0,0.121828,0,0,0,0,0,0,0,0.0329251,0.068125,0.0531292,0.0870013,0.546973,0.738172,0.16151,0.0212176,0.0503418,0.0334212,0,0,0.0340487,0,0,0.0848251,0.061732
ENSG00000260795,0,0.512629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221722,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480645,0,0,0,0
ENSG00000260799,0.174219,0.0359571,0.021177,0,0,0,0.0157297,0,0.0242326,0.0293235,0.012208,0.0304732,0.119012,0,0,0.100107,0,0.134731,0,0.124885,0.0741664,0.0657233,0,0.198599,0.0276509,0.0910205,0.0181743,0,0.0150509,0.0464006,0.091618
ENSG00000260802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127331,0.00871168,0.0657426,0.014099,0,0,0,0,0.146316,1.81524,0,0.00852474,0,0
ENSG00000260809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240779,0,0,0
ENSG00000260811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669287,0,0,0,0,0
ENSG00000260815,0,0,0.0862559,0,0,0,0.127213,0,0,0,0,0.0881339,0.111618,0.0816042,0,0.0712362,0,0,0,0,0,0,0,0,0,0.122881,0.170562,0,0.0612767,0.186777,0.0970179
ENSG00000260817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954276,0.117079,0,0,0,0,0,0,0,0,0,0
ENSG00000260818,0.0156073,0,0.0250943,0,0.0245705,0,0,0,0,0,0,0,0.0269432,0,0,0.0412357,0,0.0785917,0.0179156,0.174943,0.135478,0.0768167,0.0885405,0.0603522,0.0160968,0.089177,0.0436798,0.029842,0.0389478,0.0543911,0.0557099
ENSG00000260828,0.0444815,0,0,0.0650209,0,0.14508,0.0525236,0.135867,0,0,0.0409839,0,0.460069,0.335998,0.0863125,0,0,0,0,0.0457244,0.222645,0.0549981,0,0,0.0459432,0.101461,0.122443,0,0,0,0
ENSG00000260836,0.0532146,0.235386,0.1887,0,0.080155,0,0,0,0,0,0,0,0,0.281665,0,0.250246,0,0,0.433675,0,0,0,0,0,0,0,0,0,0,0.321256,0.0762927
ENSG00000260844,0,0.0309997,0.025542,0,0,0,0,0,0.057852,0,0,0,0,0,1.87315e-9,0,0,0,0.0671329,0.0162835,0.0198318,0,0,0,0,0,0.0723756,0,0.075438,0.036795,0.0856034
ENSG00000260846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260851,0.776776,0,0.0353982,0.1637799,0,0.0941848,0.0390597,0,0.477523,0.047268,0,0,0.602141,0.2899251,0.0842375,1.079035,0.132665,0.0735261,0.197208,2.72938,0.5846020000000001,0,0,0,0.226779,0.188561,0.1615926,0,0.0993395,0,0.229807
ENSG00000260860,0,0,0,0,0.0558146,0,0,0,0,0.077781,0.0649969,0,0.0409021,0.0707085,0,0,0,0,0,0.0725962,0,0.0582717,0,0,0.0244517,0.0537836,0,0,0,0,0
ENSG00000260861,0.00227993,0,0.0701223,0,0,0,0.225229,0,2.40807,0.265554,0,0,0.12393,0,0.257558,0,0.691239,0.616991,0.0613286,1.1641256999999998,0.380988,0,0,0,0,0.403686,0.487186,0.0856899,0,0,0
ENSG00000260863,0,0,0,0,0,0,0.81349,0,0,0,0,0,8.24955,0,0,0,0,1.20597,0.829706,2.16868,0,0,0,0,0.70664,0,0,0,0,0,0
ENSG00000260864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260865,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142634,0,0,0,0,0.216633,0.38374,0,0.114512,0,0,0,0,0.129095,0,0,0.322043,0.169193
ENSG00000260866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260869,0,0.896529,0.170871,0,0.236717,0,0,0,0,0,0.587574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260873,1.44374,1.126802,0.200199,0,0.71018,0.30136,1.323926e-5,0,0.790339,1.18504,2.30456,0.00248413526,1.52364,0.222407,0,2.83294,1.07669,0,0,0,0,0.0536464,2.3074310000000002,0,2.26887,0,1.46315,0.727102,1.59553e-7,0,0.0591985
