cell_line,signature,cosine,group,cosmic_source,cosmic_genome,n_snv_used
TOV3392D,SBS32,0.484000090703712,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS8,0.4679115835990341,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS31,0.4452331205282842,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS35,0.4402191730037062,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS23,0.4391533915635723,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS7b,0.42893116260555,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS20,0.41605076829932885,MMR-d / MSI,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS19,0.40803254919548865,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS93,0.4060843649632553,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS10c,0.40319937494443164,POLE proofreading,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS11,0.40080858041158796,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS84,0.40030818776964966,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS14,0.39920005757884613,MMR-d / MSI,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS36,0.37582975669315305,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS9,0.3755740376901601,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS41,0.3455463794933952,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS26,0.3347499213387266,MMR-d / MSI,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS7a,0.32785789936709053,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS86,0.3276177996561314,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS37,0.32707339909078587,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS12,0.31594749520982424,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS10b,0.28363232758713086,POLE proofreading,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS33,0.27266841956465115,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS16,0.2703453635623519,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS13,0.2570972554439288,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS85,0.24881810252546974,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS38,0.24306215677569754,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS2,0.24034389437615017,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS88,0.23071658630369593,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS21,0.21855494698286657,MMR-d / MSI,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS10d,0.21624516993105838,POLE proofreading,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS7d,0.2082732111806337,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS10a,0.19710799185967534,POLE proofreading,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS91,0.15879970733558035,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS7c,0.15538310938909364,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS17a,0.13272514083365206,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS22,0.12749845048407718,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS28,0.10995567571328829,POLE proofreading,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS34,0.07740444679144742,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS17b,0.05526810453335271,other,COSMIC_v3.2,GRCh38,427
TOV3392D,SBS90,0.041318017960393104,other,COSMIC_v3.2,GRCh38,427
TOV81D,SBS5,0.8247148923265339,clock-like (age),COSMIC_v3.2,GRCh38,608
TOV81D,SBS40,0.7728302967339757,clock-like (age),COSMIC_v3.2,GRCh38,608
TOV81D,SBS3,0.7680827960204795,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS92,0.6910754398100718,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS89,0.684657839127318,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS94,0.673099397441256,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS25,0.6529861776642057,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS24,0.6370634008659142,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS29,0.6317081578066917,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS4,0.6081376586658429,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS44,0.6075387805783788,MMR-d / MSI,COSMIC_v3.2,GRCh38,608
TOV81D,SBS8,0.5902152775254252,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS18,0.5705396320713269,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS42,0.5597283438885021,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS39,0.5581406815368588,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS6,0.5394909800229766,MMR-d / MSI,COSMIC_v3.2,GRCh38,608
TOV81D,SBS32,0.4979339854431875,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS93,0.48765859789746824,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS35,0.4774233442050095,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS87,0.462649961051112,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS20,0.46028485027942273,MMR-d / MSI,COSMIC_v3.2,GRCh38,608
TOV81D,SBS9,0.4585893195425627,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS37,0.45801403856124684,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS15,0.4506908173764119,MMR-d / MSI,COSMIC_v3.2,GRCh38,608
TOV81D,SBS84,0.4445242707459291,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS30,0.4367909737378672,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS12,0.43166735891885855,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS26,0.43092590435710554,MMR-d / MSI,COSMIC_v3.2,GRCh38,608
TOV81D,SBS36,0.4295020416435218,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS10c,0.4212884988544047,POLE proofreading,COSMIC_v3.2,GRCh38,608
TOV81D,SBS14,0.4205667552989387,MMR-d / MSI,COSMIC_v3.2,GRCh38,608
TOV81D,SBS31,0.4166210987629879,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS16,0.4151051815912574,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS41,0.3866944559551188,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS23,0.37218887830567726,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS1,0.364458253927554,clock-like (age),COSMIC_v3.2,GRCh38,608
TOV81D,SBS11,0.3635321044806336,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS88,0.3525073332072324,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS19,0.34983684144615673,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS86,0.3479605214183052,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS85,0.3325374454951882,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS7b,0.33117050158055095,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS21,0.29948252316012275,MMR-d / MSI,COSMIC_v3.2,GRCh38,608
TOV81D,SBS10b,0.29547778969682187,POLE proofreading,COSMIC_v3.2,GRCh38,608
TOV81D,SBS7d,0.28524659367966654,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS7a,0.26351260453882636,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS10d,0.2397857996900593,POLE proofreading,COSMIC_v3.2,GRCh38,608
TOV81D,SBS33,0.23818609938204782,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS38,0.2214236632457082,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS7c,0.20274167901805293,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS91,0.19476944993704903,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS10a,0.19310406407871894,POLE proofreading,COSMIC_v3.2,GRCh38,608
TOV81D,SBS22,0.18371851759055802,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS2,0.18247268252819504,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS13,0.16642222634249346,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS17a,0.12645647788048384,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS28,0.11375877070182448,POLE proofreading,COSMIC_v3.2,GRCh38,608
TOV81D,SBS90,0.08140771110500035,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS34,0.07968727219935048,other,COSMIC_v3.2,GRCh38,608
TOV81D,SBS17b,0.062242336590907284,other,COSMIC_v3.2,GRCh38,608
