symbol,group,ovarian_dir,cell_line,is_mucinous_line,assay,unit,value,z,rank_low_is_lowest,n_lines_in_assay,percentile,panel_min,panel_median,panel_max,z_reference_set,note
TFF3,gastric (mucinous),n/a,TOV3041G,FALSE,RNA,log2(TPM+1),0.09576633920781027,-0.5659884092595945,16,31,50,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,VOA10816,FALSE,RNA,log2(TPM+1),0.043318464731672286,-0.5918808676264422,15,31,46.8,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,VOA5436,FALSE,RNA,log2(TPM+1),0.029194891530862577,-0.5988533910079087,14,31,43.5,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,OV1946,FALSE,RNA,log2(TPM+1),0,-0.6132663204361816,1,31,1.6,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,OV866-2,FALSE,RNA,log2(TPM+1),0,-0.6132663204361816,1,31,1.6,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,TOV3291G,FALSE,RNA,log2(TPM+1),0,-0.6132663204361816,1,31,1.6,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,OV3331,FALSE,RNA,log2(TPM+1),0,-0.6132663204361816,1,31,1.6,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,VOA12539,FALSE,RNA,log2(TPM+1),0,-0.6132663204361816,1,31,1.6,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,VOA295,FALSE,RNA,log2(TPM+1),0,-0.6132663204361816,1,31,1.6,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,VOA4841,FALSE,RNA,log2(TPM+1),0,-0.6132663204361816,1,31,1.6,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,VOA6861,FALSE,RNA,log2(TPM+1),0,-0.6132663204361816,1,31,1.6,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,TOV112D,FALSE,RNA,log2(TPM+1),0,-0.6132663204361816,1,31,1.6,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,VOA4395,FALSE,RNA,log2(TPM+1),0,-0.6132663204361816,1,31,1.6,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,VOA5217,FALSE,RNA,log2(TPM+1),0,-0.6132663204361816,1,31,1.6,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,BIN67,FALSE,RNA,log2(TPM+1),0,-0.6132663204361816,1,31,1.6,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
TFF3,gastric (mucinous),n/a,COV434,FALSE,RNA,log2(TPM+1),0,-0.6132663204361816,1,31,1.6,0,0.09576633920781027,8.302351087124551,z per gene across all 31 RNA lines (log2 TPM+1),trefoil; secretory/intestinal
WT1,Mullerian (ovarian),high,OV3331,FALSE,RNA,log2(TPM+1),6.540719660575663,2.195035807637464,31,31,98.4,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,COV434,FALSE,RNA,log2(TPM+1),6.405177670497354,2.128774876202683,30,31,95.2,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,TOV3133G,FALSE,RNA,log2(TPM+1),6.104010737484717,1.9815466889284332,29,31,91.9,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV4485,FALSE,RNA,log2(TPM+1),5.546507058918617,1.7090059582016364,28,31,88.7,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV3133-R,FALSE,RNA,log2(TPM+1),5.130912259599154,1.5058386704375366,27,31,85.5,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,TOV1369,FALSE,RNA,log2(TPM+1),4.472736896605602,1.1840836735234315,26,31,82.3,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV1946,FALSE,RNA,log2(TPM+1),3.3674060282122578,0.6437326513712252,25,31,79,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,TOV3041G,FALSE,RNA,log2(TPM+1),3.2270433530079092,0.5751150842811712,24,31,75.8,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV4453,FALSE,RNA,log2(TPM+1),2.432793755002303,0.1868389631681017,23,31,72.6,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV2085,FALSE,RNA,log2(TPM+1),2.347182598552868,0.14498717270618666,22,31,69.4,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA5217,FALSE,RNA,log2(TPM+1),2.2219664519075675,0.08377412350572695,21,31,66.1,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV866-2,FALSE,RNA,log2(TPM+1),1.7130979841984966,-0.1649908431936137,20,31,62.9,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA4395,FALSE,RNA,log2(TPM+1),1.586928659741543,-0.22666986201416395,19,31,59.7,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA6861,FALSE,RNA,log2(TPM+1),1.5368817640088661,-0.2511357409993452,18,31,56.5,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,BIN67,FALSE,RNA,log2(TPM+1),1.4667910207238783,-0.2854002366905786,17,31,53.2,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV1369-R2,FALSE,RNA,log2(TPM+1),1.4615353695641138,-0.2879695094372831,16,31,50,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,TOV21G,FALSE,RNA,log2(TPM+1),1.4162706566989265,-0.31009757494556145,15,31,46.8,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA8771,TRUE,RNA,log2(TPM+1),1.1837718810092597,-0.4237567105812641,14,31,43.5,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA295,FALSE,RNA,log2(TPM+1),1.1391369336645452,-0.44557690950186774,13,31,40.3,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA5436,FALSE,RNA,log2(TPM+1),0.9521219056174076,-0.5370009024913888,12,31,37.1,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV2295-R2,FALSE,RNA,log2(TPM+1),0.7530332494357717,-0.6343271981217877,11,31,33.9,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,TOV112D,FALSE,RNA,log2(TPM+1),0.6527486916701396,-0.6833522139286,10,31,30.6,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA12539,FALSE,RNA,log2(TPM+1),0.6400414201510348,-0.6895642788862127,9,31,27.4,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV90,FALSE,RNA,log2(TPM+1),0.479412697719622,-0.7680890870090324,8,31,24.2,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV2295,FALSE,RNA,log2(TPM+1),0.3737252321404428,-0.8197553633136068,7,31,21,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA8762,TRUE,RNA,log2(TPM+1),0.33641753798190593,-0.8379935680441142,6,31,17.7,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA4841,FALSE,RNA,log2(TPM+1),0.08022352076431043,-0.9632363374548967,5,31,14.5,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,TOV3291G,FALSE,RNA,log2(TPM+1),0,-1.002454333337572,1,31,1.6,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,TOV3392D,FALSE,RNA,log2(TPM+1),0,-1.002454333337572,1,31,1.6,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA10816,FALSE,RNA,log2(TPM+1),0,-1.002454333337572,1,31,1.6,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,TOV2414,TRUE,RNA,log2(TPM+1),0,-1.002454333337572,1,31,1.6,0,1.4615353695641138,6.540719660575663,z per gene across all 31 RNA lines (log2 TPM+1),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,TOV3133G,FALSE,protein,log2 TMT relative abundance,13.22161994451848,1.5640002019947108,31,31,98.4,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,TOV2414,TRUE,protein,log2 TMT relative abundance,13.14116398123542,1.267334473375039,30,31,95.2,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,TOV3291G,FALSE,protein,log2 TMT relative abundance,13.08968833538076,1.07752803317477,29,31,91.9,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV2295,FALSE,protein,log2 TMT relative abundance,13.07837939166345,1.0358285010218675,28,31,88.7,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,TOV21G,FALSE,protein,log2 TMT relative abundance,13.03965193106017,0.8930285164260614,27,31,85.5,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA5217,FALSE,protein,log2 TMT relative abundance,13.02071522891077,0.8232031074499643,26,31,82.3,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV1946,FALSE,protein,log2 TMT relative abundance,13.01024401521851,0.7845925419581579,25,31,79,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV90,FALSE,protein,log2 TMT relative abundance,13.00702779362468,0.7727333498783996,24,31,75.8,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA5436,FALSE,protein,log2 TMT relative abundance,12.99275484018606,0.7201046079102568,23,31,72.6,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV3331,FALSE,protein,log2 TMT relative abundance,12.97067991198139,0.6387076002450163,22,31,69.4,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV3133-R,FALSE,protein,log2 TMT relative abundance,12.93346867267839,0.5014983870282526,21,31,66.1,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,COV434,FALSE,protein,log2 TMT relative abundance,12.93234133327001,0.4973415420494368,20,31,62.9,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,TOV3041G,FALSE,protein,log2 TMT relative abundance,12.92349461434878,0.4647209853179655,19,31,59.7,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV4485,FALSE,protein,log2 TMT relative abundance,12.91174190349898,0.4213851481066752,18,31,56.5,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA14993,FALSE,protein,log2 TMT relative abundance,12.8909256838507,0.34462938362297035,17,31,53.2,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,TOV1369,FALSE,protein,log2 TMT relative abundance,12.85484423772745,0.21158606319007509,16,31,50,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,TOV112D,FALSE,protein,log2 TMT relative abundance,12.84217695399732,0.16487791622264847,15,31,46.8,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA4841,FALSE,protein,log2 TMT relative abundance,12.82827763708552,0.11362688633381515,14,31,43.5,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA8771,TRUE,protein,log2 TMT relative abundance,12.80265136298244,0.019134980844460348,13,31,40.3,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,BIN67,FALSE,protein,log2 TMT relative abundance,12.77046946705081,-0.09952950610388504,12,31,37.1,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA10816,FALSE,protein,log2 TMT relative abundance,12.63594990463886,-0.5955442496740945,11,31,33.9,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA8762,TRUE,protein,log2 TMT relative abundance,12.62734447092085,-0.627275114110582,10,31,30.6,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV866-2,FALSE,protein,log2 TMT relative abundance,12.62713715980365,-0.6280395335659613,9,31,27.4,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV4453,FALSE,protein,log2 TMT relative abundance,12.60638814441173,-0.7045474954149635,8,31,24.2,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV2295-R2,FALSE,protein,log2 TMT relative abundance,12.59327592395866,-0.7528962600782657,7,31,21,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,TOV3392D,FALSE,protein,log2 TMT relative abundance,12.56689316034277,-0.8501775736282856,6,31,17.7,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV2085,FALSE,protein,log2 TMT relative abundance,12.55773381633431,-0.8839508746126827,5,31,14.5,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA295,FALSE,protein,log2 TMT relative abundance,12.53096801484694,-0.9826445658733782,4,31,11.3,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA4395,FALSE,protein,log2 TMT relative abundance,12.41632021293431,-1.405386054523422,3,31,8.1,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,OV1369-R2,FALSE,protein,log2 TMT relative abundance,12.32942342818275,-1.7258010605849639,2,31,4.8,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
WT1,Mullerian (ovarian),high,VOA12539,FALSE,protein,log2 TMT relative abundance,11.96756872960026,-3.0600699379800322,1,31,1.6,11.96756872960026,12.85484423772745,13.22161994451848,z per gene across all 31 protein lines (log2 TMT relative abundance),serous>MOC; low overall in MOC
