"cell_line","substrate","reference","signature","bootstrap_count_correlation_with_sbs3"
"TOV2295-R","baseline","genome_full","SBS5",-0.0388011077861403
"TOV2295-R","baseline","genome_full","SBS6",-0.12801307561323
"TOV2295-R","baseline","genome_full","SBS7a",-0.064154581085082
"TOV2295-R","baseline","genome_full","SBS7b",0.0220520670453299
"TOV2295-R","baseline","genome_full","SBS7c",
"TOV2295-R","baseline","genome_full","SBS7d",0.0104393542039453
"TOV2295-R","baseline","genome_full","SBS8",
"TOV2295-R","baseline","genome_full","SBS9",0.0608796318865543
"TOV2295-R","baseline","genome_full","SBS10a",
"TOV2295-R","baseline","genome_full","SBS10b",
"TOV2295-R","baseline","genome_full","SBS10c",
"TOV2295-R","baseline","genome_full","SBS10d",
"TOV2295-R","baseline","genome_full","SBS11",0.0637005753956381
"TOV2295-R","baseline","genome_full","SBS12",-0.11429376935284
"TOV2295-R","baseline","genome_full","SBS13",
"TOV2295-R","baseline","genome_full","SBS14",
"TOV2295-R","baseline","genome_full","SBS15",-0.0109874144807201
"TOV2295-R","baseline","genome_full","SBS16",0.0102902879392505
"TOV2295-R","baseline","genome_full","SBS17a",
"TOV2295-R","baseline","genome_full","SBS17b",0.0265618120869529
"TOV2295-R","baseline","genome_full","SBS18",-0.159736018813571
"TOV2295-R","baseline","genome_full","SBS19",0.0756446985154081
"TOV2295-R","baseline","genome_full","SBS20",
"TOV2295-R","baseline","genome_full","SBS21",-0.0645437166371723
"TOV2295-R","baseline","genome_full","SBS22",-0.034924102668953
"TOV2295-R","baseline","genome_full","SBS23",0.0130438469770564
"TOV2295-R","baseline","genome_full","SBS24",-0.184934080180219
"TOV2295-R","baseline","genome_full","SBS25",-0.0915083008508396
"TOV2295-R","baseline","genome_full","SBS26",-0.288410636611296
"TOV2295-R","baseline","genome_full","SBS28",0.029339204191097
"TOV2295-R","baseline","genome_full","SBS29",0.0491215061688989
"TOV2295-R","baseline","genome_full","SBS30",-0.127944528198545
"TOV2295-R","baseline","genome_full","SBS31",-0.257686174937051
"TOV2295-R","baseline","genome_full","SBS32",-0.111531882303474
"TOV2295-R","baseline","genome_full","SBS33",0.0633269013971885
"TOV2295-R","baseline","genome_full","SBS34",
"TOV2295-R","baseline","genome_full","SBS35",
"TOV2295-R","baseline","genome_full","SBS36",-0.0448766118457384
"TOV2295-R","baseline","genome_full","SBS37",-0.0746427114158829
"TOV2295-R","baseline","genome_full","SBS38",-0.118342278451262
"TOV2295-R","baseline","genome_full","SBS39",-0.619375229663486
"TOV2295-R","baseline","genome_full","SBS40",
"TOV2295-R","baseline","genome_full","SBS41",
"TOV2295-R","baseline","genome_full","SBS42",-0.0404205454709739
"TOV2295-R","baseline","genome_full","SBS44",
"TOV2295-R","baseline","genome_full","SBS84",-0.075419746570609
"TOV2295-R","baseline","genome_full","SBS85",
"TOV2295-R","baseline","genome_full","SBS86",-0.104676468208361
"TOV2295-R","baseline","genome_full","SBS87",-0.0217750028478635
"TOV2295-R","baseline","genome_full","SBS88",-0.0558829328998596
"TOV2295-R","baseline","genome_full","SBS89",-0.268161785344694
"TOV2295-R","baseline","genome_full","SBS90",
"TOV2295-R","baseline","genome_full","SBS91",
"TOV2295-R","baseline","genome_full","SBS92",
"TOV2295-R","baseline","genome_full","SBS93",
"TOV2295-R","baseline","genome_full","SBS94",
"TOV2835EP","baseline","genome_full","SBS1",
"TOV2835EP","baseline","genome_full","SBS2",
"TOV2835EP","baseline","genome_full","SBS3",
"TOV2835EP","baseline","genome_full","SBS4",
"TOV2835EP","baseline","genome_full","SBS5",
"TOV2835EP","baseline","genome_full","SBS6",
"TOV2835EP","baseline","genome_full","SBS7a",
"TOV2835EP","baseline","genome_full","SBS7b",
"TOV2835EP","baseline","genome_full","SBS7c",
"TOV2835EP","baseline","genome_full","SBS7d",
"TOV2835EP","baseline","genome_full","SBS8",
"TOV2835EP","baseline","genome_full","SBS9",
"TOV2835EP","baseline","genome_full","SBS10a",
"TOV2835EP","baseline","genome_full","SBS10b",
"TOV2835EP","baseline","genome_full","SBS10c",
"TOV2835EP","baseline","genome_full","SBS10d",
"TOV2835EP","baseline","genome_full","SBS11",
"TOV2835EP","baseline","genome_full","SBS12",
"TOV2835EP","baseline","genome_full","SBS13",
"TOV2835EP","baseline","genome_full","SBS14",
"TOV2835EP","baseline","genome_full","SBS15",
"TOV2835EP","baseline","genome_full","SBS16",
"TOV2835EP","baseline","genome_full","SBS17a",
"TOV2835EP","baseline","genome_full","SBS17b",
"TOV2835EP","baseline","genome_full","SBS18",
"TOV2835EP","baseline","genome_full","SBS19",
"TOV2835EP","baseline","genome_full","SBS20",
"TOV2835EP","baseline","genome_full","SBS21",
"TOV2835EP","baseline","genome_full","SBS22",
"TOV2835EP","baseline","genome_full","SBS23",
"TOV2835EP","baseline","genome_full","SBS24",
"TOV2835EP","baseline","genome_full","SBS25",
"TOV2835EP","baseline","genome_full","SBS26",
"TOV2835EP","baseline","genome_full","SBS28",
"TOV2835EP","baseline","genome_full","SBS29",
"TOV2835EP","baseline","genome_full","SBS30",
"TOV2835EP","baseline","genome_full","SBS31",
"TOV2835EP","baseline","genome_full","SBS32",
"TOV2835EP","baseline","genome_full","SBS33",
"TOV2835EP","baseline","genome_full","SBS34",
"TOV2835EP","baseline","genome_full","SBS35",
"TOV2835EP","baseline","genome_full","SBS36",
"TOV2835EP","baseline","genome_full","SBS37",
"TOV2835EP","baseline","genome_full","SBS38",
"TOV2835EP","baseline","genome_full","SBS39",
"TOV2835EP","baseline","genome_full","SBS40",
"TOV2835EP","baseline","genome_full","SBS41",
"TOV2835EP","baseline","genome_full","SBS42",
"TOV2835EP","baseline","genome_full","SBS44",
"TOV2835EP","baseline","genome_full","SBS84",
"TOV2835EP","baseline","genome_full","SBS85",
"TOV2835EP","baseline","genome_full","SBS86",
"TOV2835EP","baseline","genome_full","SBS87",
"TOV2835EP","baseline","genome_full","SBS88",
"TOV2835EP","baseline","genome_full","SBS89",
"TOV2835EP","baseline","genome_full","SBS90",
"TOV2835EP","baseline","genome_full","SBS91",
"TOV2835EP","baseline","genome_full","SBS92",
"TOV2835EP","baseline","genome_full","SBS93",
"TOV2835EP","baseline","genome_full","SBS94",
"TOV2881EP","baseline","genome_full","SBS1",0.113720063886559
"TOV2881EP","baseline","genome_full","SBS2",-0.0180609127971479
"TOV2881EP","baseline","genome_full","SBS3",1
"TOV2881EP","baseline","genome_full","SBS4",-0.0544390229848868
"TOV2881EP","baseline","genome_full","SBS5",-0.0389482461756468
"TOV2881EP","baseline","genome_full","SBS6",-0.0267702941505442
"TOV2881EP","baseline","genome_full","SBS7a",-0.0276908321458624
"TOV2881EP","baseline","genome_full","SBS7b",-0.0532567880789951
"TOV2881EP","baseline","genome_full","SBS7c",-0.0104782464888866
"TOV2881EP","baseline","genome_full","SBS7d",
"TOV2881EP","baseline","genome_full","SBS8",-0.0172420718297764
"TOV2881EP","baseline","genome_full","SBS9",-0.0668916177340249
"TOV2881EP","baseline","genome_full","SBS10a",-0.0148112061178627
"TOV2881EP","baseline","genome_full","SBS10b",
"TOV2881EP","baseline","genome_full","SBS10c",-0.0148324809145985
"TOV2881EP","baseline","genome_full","SBS10d",-0.0235740915772119
"TOV2881EP","baseline","genome_full","SBS11",-0.0146740709764614
"TOV2881EP","baseline","genome_full","SBS12",0.030680962381732
"TOV2881EP","baseline","genome_full","SBS13",0.058430789392972
"TOV2881EP","baseline","genome_full","SBS14",-0.0277499825780238
"TOV2881EP","baseline","genome_full","SBS15",-0.0538791438160921
"TOV2881EP","baseline","genome_full","SBS16",-0.0199877297432352
"TOV2881EP","baseline","genome_full","SBS17a",-0.0148485234682636
"TOV2881EP","baseline","genome_full","SBS17b",-0.0500050881531778
"TOV2881EP","baseline","genome_full","SBS18",-0.020538006318212
"TOV2881EP","baseline","genome_full","SBS19",0.0808305417522903
"TOV2881EP","baseline","genome_full","SBS20",-0.0232866678425881
"TOV2881EP","baseline","genome_full","SBS21",
"TOV2881EP","baseline","genome_full","SBS22",
"TOV2881EP","baseline","genome_full","SBS23",-0.0655178336385806
"TOV2881EP","baseline","genome_full","SBS24",-0.00167250083739478
"TOV2881EP","baseline","genome_full","SBS25",-0.0185071813501908
"TOV2881EP","baseline","genome_full","SBS26",-0.084808058657249
"TOV2881EP","baseline","genome_full","SBS28",
"TOV2881EP","baseline","genome_full","SBS29",0.0128110864963302
"TOV2881EP","baseline","genome_full","SBS30",0.0209311871451242
"TOV2881EP","baseline","genome_full","SBS31",-0.0158781332681416
"TOV2881EP","baseline","genome_full","SBS32",-0.0148168612868773
"TOV2881EP","baseline","genome_full","SBS33",
"TOV2881EP","baseline","genome_full","SBS34",-0.0294299246693832
"TOV2881EP","baseline","genome_full","SBS35",-0.0464728298135904
"TOV2881EP","baseline","genome_full","SBS36",-0.0104782464888867
"TOV2881EP","baseline","genome_full","SBS37",-0.0104782464888866
"TOV2881EP","baseline","genome_full","SBS38",-0.037847274727319
"TOV2881EP","baseline","genome_full","SBS39",-0.0386606096703497
"TOV2881EP","baseline","genome_full","SBS40",0.131451498215149
"TOV2881EP","baseline","genome_full","SBS41",0.0258779900872077
"TOV2881EP","baseline","genome_full","SBS42",-0.0104782464888866
"TOV2881EP","baseline","genome_full","SBS44",0.399063022841451
"TOV2881EP","baseline","genome_full","SBS84",
"TOV2881EP","baseline","genome_full","SBS85",-0.0489868493934995
"TOV2881EP","baseline","genome_full","SBS86",-0.043312546786781
"TOV2881EP","baseline","genome_full","SBS87",-0.0225224732059096
"TOV2881EP","baseline","genome_full","SBS88",-0.0444762710376268
"TOV2881EP","baseline","genome_full","SBS89",-0.150799992868349
"TOV2881EP","baseline","genome_full","SBS90",
"TOV2881EP","baseline","genome_full","SBS91",-0.0339064452213147
"TOV2881EP","baseline","genome_full","SBS92",
"TOV2881EP","baseline","genome_full","SBS93",-0.0338983727319774
"TOV2881EP","baseline","genome_full","SBS94",0.0767080521133288
"TOV2929D","baseline","genome_full","SBS1",
"TOV2929D","baseline","genome_full","SBS2",
"TOV2929D","baseline","genome_full","SBS3",
"TOV2929D","baseline","genome_full","SBS4",
"TOV2929D","baseline","genome_full","SBS5",
"TOV2929D","baseline","genome_full","SBS6",
"TOV2929D","baseline","genome_full","SBS7a",
"TOV2929D","baseline","genome_full","SBS7b",
"TOV2929D","baseline","genome_full","SBS7c",
"TOV2929D","baseline","genome_full","SBS7d",
"TOV2929D","baseline","genome_full","SBS8",
"TOV2929D","baseline","genome_full","SBS9",
"TOV2929D","baseline","genome_full","SBS10a",
"TOV2929D","baseline","genome_full","SBS10b",
"TOV2929D","baseline","genome_full","SBS10c",
"TOV2929D","baseline","genome_full","SBS10d",
"TOV2929D","baseline","genome_full","SBS11",
"TOV2929D","baseline","genome_full","SBS12",
"TOV2929D","baseline","genome_full","SBS13",
"TOV2929D","baseline","genome_full","SBS14",
"TOV2929D","baseline","genome_full","SBS15",
"TOV2929D","baseline","genome_full","SBS16",
"TOV2929D","baseline","genome_full","SBS17a",
"TOV2929D","baseline","genome_full","SBS17b",
"TOV2929D","baseline","genome_full","SBS18",
"TOV2929D","baseline","genome_full","SBS19",
"TOV2929D","baseline","genome_full","SBS20",
"TOV2929D","baseline","genome_full","SBS21",
"TOV2929D","baseline","genome_full","SBS22",
"TOV2929D","baseline","genome_full","SBS23",
"TOV2929D","baseline","genome_full","SBS24",
"TOV2929D","baseline","genome_full","SBS25",
"TOV2929D","baseline","genome_full","SBS26",
"TOV2929D","baseline","genome_full","SBS28",
"TOV2929D","baseline","genome_full","SBS29",
"TOV2929D","baseline","genome_full","SBS30",
"TOV2929D","baseline","genome_full","SBS31",
"TOV2929D","baseline","genome_full","SBS32",
"TOV2929D","baseline","genome_full","SBS33",
"TOV2929D","baseline","genome_full","SBS34",
"TOV2929D","baseline","genome_full","SBS35",
"TOV2929D","baseline","genome_full","SBS36",
"TOV2929D","baseline","genome_full","SBS37",
"TOV2929D","baseline","genome_full","SBS38",
"TOV2929D","baseline","genome_full","SBS39",
"TOV2929D","baseline","genome_full","SBS40",
"TOV2929D","baseline","genome_full","SBS41",
"TOV2929D","baseline","genome_full","SBS42",
"TOV2929D","baseline","genome_full","SBS44",
"TOV2929D","baseline","genome_full","SBS84",
"TOV2929D","baseline","genome_full","SBS85",
"TOV2929D","baseline","genome_full","SBS86",
"TOV2929D","baseline","genome_full","SBS87",
"TOV2929D","baseline","genome_full","SBS88",
"TOV2929D","baseline","genome_full","SBS89",
"TOV2929D","baseline","genome_full","SBS90",
"TOV2929D","baseline","genome_full","SBS91",
"TOV2929D","baseline","genome_full","SBS92",
"TOV2929D","baseline","genome_full","SBS93",
"TOV2929D","baseline","genome_full","SBS94",
"TOV3121D","baseline","genome_full","SBS1",-0.00515520876870305
"TOV3121D","baseline","genome_full","SBS2",-0.108428076678317
"TOV3121D","baseline","genome_full","SBS3",1
"TOV3121D","baseline","genome_full","SBS4",-0.0707596846199364
"TOV3121D","baseline","genome_full","SBS5",-0.0556340802506027
"TOV3121D","baseline","genome_full","SBS6",-0.00254813074464955
"TOV3121D","baseline","genome_full","SBS7a",0.206879580462693
"TOV3121D","baseline","genome_full","SBS7b",0.0422689349195013
"TOV3121D","baseline","genome_full","SBS7c",-0.0357969370416001
"TOV3121D","baseline","genome_full","SBS7d",-0.0389027335780038
"TOV3121D","baseline","genome_full","SBS8",0.0134678120610267
"TOV3121D","baseline","genome_full","SBS9",
"TOV3121D","baseline","genome_full","SBS10a",-0.0431086801514887
"TOV3121D","baseline","genome_full","SBS10b",-0.06553056772517
"TOV3121D","baseline","genome_full","SBS10c",
"TOV3121D","baseline","genome_full","SBS10d",
"TOV3121D","baseline","genome_full","SBS11",-0.00993869299880934
"TOV3121D","baseline","genome_full","SBS12",-0.0735249836562677
"TOV3121D","baseline","genome_full","SBS13",0.0304258513441622
"TOV3121D","baseline","genome_full","SBS14",-0.0535481662502722
"TOV3121D","baseline","genome_full","SBS15",-0.101368148864755
"TOV3121D","baseline","genome_full","SBS16",-0.0598068062870914
"TOV3121D","baseline","genome_full","SBS17a",-0.0521794707870377
"TOV3121D","baseline","genome_full","SBS17b",
"TOV3121D","baseline","genome_full","SBS18",-0.0167716732874073
"TOV3121D","baseline","genome_full","SBS19",0.106278212742634
"TOV3121D","baseline","genome_full","SBS20",-0.0171622963282698
"TOV3121D","baseline","genome_full","SBS21",-0.0363071737709523
"TOV3121D","baseline","genome_full","SBS22",
"TOV3121D","baseline","genome_full","SBS23",-0.00692024721509734
"TOV3121D","baseline","genome_full","SBS24",-0.0708506747905819
"TOV3121D","baseline","genome_full","SBS25",
"TOV3121D","baseline","genome_full","SBS26",0.0800777493058209
"TOV3121D","baseline","genome_full","SBS28",
"TOV3121D","baseline","genome_full","SBS29",0.26252095082996
"TOV3121D","baseline","genome_full","SBS30",-0.0283807359472661
"TOV3121D","baseline","genome_full","SBS31",-0.119802778355966
"TOV3121D","baseline","genome_full","SBS32",0.038755651640245
"TOV3121D","baseline","genome_full","SBS33",0.125513430750552
"TOV3121D","baseline","genome_full","SBS34",-0.00993869299880937
"TOV3121D","baseline","genome_full","SBS35",-0.0229279107266392
"TOV3121D","baseline","genome_full","SBS36",-0.0166738612084223
"TOV3121D","baseline","genome_full","SBS37",0.127285418895425
"TOV3121D","baseline","genome_full","SBS38",-0.0140424032936013
"TOV3121D","baseline","genome_full","SBS39",-0.113359575174044
"TOV3121D","baseline","genome_full","SBS40",-0.0195594880504858
"TOV3121D","baseline","genome_full","SBS41",
"TOV3121D","baseline","genome_full","SBS42",-0.0224676094434126
"TOV3121D","baseline","genome_full","SBS44",
"TOV3121D","baseline","genome_full","SBS84",
"TOV3121D","baseline","genome_full","SBS85",-0.00993869299880939
"TOV3121D","baseline","genome_full","SBS86",-0.0681110531696359
"TOV3121D","baseline","genome_full","SBS87",0.0886226053290819
"TOV3121D","baseline","genome_full","SBS88",-0.0355173289010821
"TOV3121D","baseline","genome_full","SBS89",
"TOV3121D","baseline","genome_full","SBS90",
"TOV3121D","baseline","genome_full","SBS91",-0.0278418444659432
"TOV3121D","baseline","genome_full","SBS92",-0.0416037990691217
"TOV3121D","baseline","genome_full","SBS93",
"TOV3121D","baseline","genome_full","SBS94",-0.0905259432950993
"TOV3121EP","baseline","genome_full","SBS1",-0.105722020429762
"TOV3121EP","baseline","genome_full","SBS2",-0.0744386527747427
"TOV3121EP","baseline","genome_full","SBS3",1
"TOV3121EP","baseline","genome_full","SBS4",-0.0369620056565445
"TOV3121EP","baseline","genome_full","SBS5",-0.017402239288752
"TOV3121EP","baseline","genome_full","SBS6",-0.0404833696466158
"TOV3121EP","baseline","genome_full","SBS7a",-0.0274336199628223
"TOV3121EP","baseline","genome_full","SBS7b",-0.0516644540354728
"TOV3121EP","baseline","genome_full","SBS7c",-0.0139770693805792
"TOV3121EP","baseline","genome_full","SBS7d",-0.0379838588453673
"TOV3121EP","baseline","genome_full","SBS8",-0.102336045088274
"TOV3121EP","baseline","genome_full","SBS9",
"TOV3121EP","baseline","genome_full","SBS10a",-0.0591978001530699
"TOV3121EP","baseline","genome_full","SBS10b",-0.0378010984530417
"TOV3121EP","baseline","genome_full","SBS10c",
"TOV3121EP","baseline","genome_full","SBS10d",-0.0300621487050803
"TOV3121EP","baseline","genome_full","SBS11",
"TOV3121EP","baseline","genome_full","SBS12",-0.0121237468894143
"TOV3121EP","baseline","genome_full","SBS13",0.194247438606955
"TOV3121EP","baseline","genome_full","SBS14",0.0300891314549743
"TOV3121EP","baseline","genome_full","SBS15",0.0753226029136697
"TOV3121EP","baseline","genome_full","SBS16",-0.0370744968023556
