"cell_line","substrate","reference","replicate","sbs3_count","total_fitted","sbs3_fraction"
"TOV2881EP","baseline","genome_full",98,0,537.141982117281,0
"TOV2881EP","baseline","genome_full",99,0,543.256189810881,0
"TOV2881EP","baseline","genome_full",100,0,534.728004046432,0
"TOV2881EP","baseline","genome_full",101,0,548.637973734161,0
"TOV2881EP","baseline","genome_full",102,0,557.317645047867,0
"TOV2881EP","baseline","genome_full",103,0,554.703810388039,0
"TOV2881EP","baseline","genome_full",104,0,546.533370899485,0
"TOV2881EP","baseline","genome_full",105,0,568.752518067671,0
"TOV2881EP","baseline","genome_full",106,125.359960046012,546.124260906639,0.229544755689663
"TOV2881EP","baseline","genome_full",107,0,548.521464172001,0
"TOV2881EP","baseline","genome_full",108,0,536.741504804482,0
"TOV2881EP","baseline","genome_full",109,0,555.809572674332,0
"TOV2881EP","baseline","genome_full",110,0,534.9496317419,0
"TOV2881EP","baseline","genome_full",111,0,552.96767039393,0
"TOV2881EP","baseline","genome_full",112,0,549.397831907235,0
"TOV2881EP","baseline","genome_full",113,0,554.18920624811,0
"TOV2881EP","baseline","genome_full",114,0,532.520693723381,0
"TOV2881EP","baseline","genome_full",115,0,532.375774305335,0
"TOV2881EP","baseline","genome_full",116,0,561.166961325978,0
"TOV2881EP","baseline","genome_full",117,0,563.711914738365,0
"TOV2881EP","baseline","genome_full",118,0,550.017254204003,0
"TOV2881EP","baseline","genome_full",119,0,530.398432531258,0
"TOV2881EP","baseline","genome_full",120,0,546.122367709571,0
"TOV2881EP","baseline","genome_full",121,0,549.980407209338,0
"TOV2881EP","baseline","genome_full",122,0,555.738351065692,0
"TOV2881EP","baseline","genome_full",123,0,544.298497313072,0
"TOV2881EP","baseline","genome_full",124,0,547.65795527147,0
"TOV2881EP","baseline","genome_full",125,0,553.284697412436,0
"TOV2881EP","baseline","genome_full",126,0,548.141017850232,0
"TOV2881EP","baseline","genome_full",127,0,548.111546229082,0
"TOV2881EP","baseline","genome_full",128,0,561.087742416713,0
"TOV2881EP","baseline","genome_full",129,0,558.712743583867,0
"TOV2881EP","baseline","genome_full",130,0,543.419650338621,0
"TOV2881EP","baseline","genome_full",131,0,541.99670490785,0
"TOV2881EP","baseline","genome_full",132,0,540.643229124135,0
"TOV2881EP","baseline","genome_full",133,0,553.987386364687,0
"TOV2881EP","baseline","genome_full",134,0,548.93683716474,0
"TOV2881EP","baseline","genome_full",135,0,552.13866648844,0
"TOV2881EP","baseline","genome_full",136,0,548.130132504487,0
"TOV2881EP","baseline","genome_full",137,0,539.872875805756,0
"TOV2881EP","baseline","genome_full",138,0,545.253533891302,0
"TOV2881EP","baseline","genome_full",139,0,566.753957731276,0
"TOV2881EP","baseline","genome_full",140,0,563.70819069436,0
"TOV2881EP","baseline","genome_full",141,0,558.290384175418,0
"TOV2881EP","baseline","genome_full",142,0,565.307914055729,0
"TOV2881EP","baseline","genome_full",143,0,543.427650958024,0
"TOV2881EP","baseline","genome_full",144,0,562.102241020681,0
"TOV2881EP","baseline","genome_full",145,0,546.667617038831,0
"TOV2881EP","baseline","genome_full",146,0,545.46981889222,0
"TOV2881EP","baseline","genome_full",147,0,545.206431924114,0
"TOV2881EP","baseline","genome_full",148,0,532.329053844032,0
"TOV2881EP","baseline","genome_full",149,0,550.481131387117,0
"TOV2881EP","baseline","genome_full",150,0,546.330486534614,0
"TOV2881EP","baseline","genome_full",151,0,560.733435443557,0
"TOV2881EP","baseline","genome_full",152,0,535.824588237218,0
"TOV2881EP","baseline","genome_full",153,0,549.963801674573,0
"TOV2881EP","baseline","genome_full",154,0,541.941030313158,0
"TOV2881EP","baseline","genome_full",155,0,565.746397739556,0
"TOV2881EP","baseline","genome_full",156,0,560.083398713783,0
"TOV2881EP","baseline","genome_full",157,0,540.070829938959,0
"TOV2881EP","baseline","genome_full",158,0,562.113125975693,0
"TOV2881EP","baseline","genome_full",159,0,563.343798331356,0
"TOV2881EP","baseline","genome_full",160,0,552.262641426904,0
"TOV2881EP","baseline","genome_full",161,0,547.980050285535,0
"TOV2881EP","baseline","genome_full",162,0,544.494917691751,0
"TOV2881EP","baseline","genome_full",163,0,538.73534544777,0
"TOV2881EP","baseline","genome_full",164,0,540.750148099769,0
"TOV2881EP","baseline","genome_full",165,0,552.138225054143,0
"TOV2881EP","baseline","genome_full",166,0,562.204210967347,0
"TOV2881EP","baseline","genome_full",167,0,543.109437287881,0
"TOV2881EP","baseline","genome_full",168,0,551.997456836147,0
"TOV2881EP","baseline","genome_full",169,0,559.211644263025,0
"TOV2881EP","baseline","genome_full",170,0,533.813522407051,0
"TOV2881EP","baseline","genome_full",171,0,546.523233219766,0
"TOV2881EP","baseline","genome_full",172,0,547.99272349692,0
"TOV2881EP","baseline","genome_full",173,0,539.340843231626,0
"TOV2881EP","baseline","genome_full",174,0,545.957757630632,0
"TOV2881EP","baseline","genome_full",175,0,552.646459518771,0
"TOV2881EP","baseline","genome_full",176,0,542.213272068826,0
"TOV2881EP","baseline","genome_full",177,0,555.843660618913,0
"TOV2881EP","baseline","genome_full",178,0,554.082739481555,0
"TOV2881EP","baseline","genome_full",179,0,541.996708929296,0
"TOV2881EP","baseline","genome_full",180,0,555.83836266535,0
"TOV2881EP","baseline","genome_full",181,0,536.707564560261,0
"TOV2881EP","baseline","genome_full",182,0,550.390030120469,0
"TOV2881EP","baseline","genome_full",183,0,547.591513796458,0
"TOV2881EP","baseline","genome_full",184,0,545.940469361039,0
"TOV2881EP","baseline","genome_full",185,0,559.421447447156,0
"TOV2881EP","baseline","genome_full",186,0,555.946215188464,0
"TOV2881EP","baseline","genome_full",187,0,546.288919590214,0
"TOV2881EP","baseline","genome_full",188,0,542.417174945876,0
"TOV2881EP","baseline","genome_full",189,0,546.044214613569,0
"TOV2881EP","baseline","genome_full",190,0,547.329289784199,0
"TOV2881EP","baseline","genome_full",191,0,537.011197451247,0
"TOV2881EP","baseline","genome_full",192,0,552.782907748974,0
"TOV2881EP","baseline","genome_full",193,0,536.990661890267,0
"TOV2881EP","baseline","genome_full",194,0,537.64114066497,0
"TOV2881EP","baseline","genome_full",195,0,566.392041808815,0
"TOV2881EP","baseline","genome_full",196,0,555.519276541226,0
"TOV2881EP","baseline","genome_full",197,40.5296954497518,558.673014155446,0.0725463632980754
"TOV2881EP","baseline","genome_full",198,0,529.993353542293,0
"TOV2881EP","baseline","genome_full",199,0,541.004851218464,0
"TOV2881EP","baseline","genome_full",200,0,551.708559758925,0
"TOV2929D","baseline","genome_full",1,0,869.723594653524,0
"TOV2929D","baseline","genome_full",2,0,865.943339981192,0
"TOV2929D","baseline","genome_full",3,0,856.452972923431,0
"TOV2929D","baseline","genome_full",4,0,881.284268284515,0
"TOV2929D","baseline","genome_full",5,0,870.129502718089,0
"TOV2929D","baseline","genome_full",6,0,865.964104731783,0
"TOV2929D","baseline","genome_full",7,0,854.841690715944,0
"TOV2929D","baseline","genome_full",8,0,871.554456224395,0
"TOV2929D","baseline","genome_full",9,0,866.922919140728,0
"TOV2929D","baseline","genome_full",10,0,868.56800191372,0
"TOV2929D","baseline","genome_full",11,0,877.242963749115,0
"TOV2929D","baseline","genome_full",12,0,857.185180288664,0
"TOV2929D","baseline","genome_full",13,0,910.486534632852,0
"TOV2929D","baseline","genome_full",14,0,874.756425706598,0
"TOV2929D","baseline","genome_full",15,0,861.593750522295,0
"TOV2929D","baseline","genome_full",16,0,860.43144535663,0
"TOV2929D","baseline","genome_full",17,0,881.959076511409,0
"TOV2929D","baseline","genome_full",18,0,876.633747344709,0
"TOV2929D","baseline","genome_full",19,0,855.323289025326,0
"TOV2929D","baseline","genome_full",20,0,863.202360498139,0
"TOV2929D","baseline","genome_full",21,0,865.046378943934,0
"TOV2929D","baseline","genome_full",22,0,851.872121479368,0
"TOV2929D","baseline","genome_full",23,0,888.67489181946,0
"TOV2929D","baseline","genome_full",24,0,849.978663047433,0
"TOV2929D","baseline","genome_full",25,0,880.830091764979,0
"TOV2929D","baseline","genome_full",26,0,870.408239802077,0
"TOV2929D","baseline","genome_full",27,0,863.053382347305,0
"TOV2929D","baseline","genome_full",28,0,843.6653167135,0
"TOV2929D","baseline","genome_full",29,0,856.995657934668,0
"TOV2929D","baseline","genome_full",30,0,853.578273033431,0
"TOV2929D","baseline","genome_full",31,0,878.391623944986,0
"TOV2929D","baseline","genome_full",32,0,876.240111887182,0
"TOV2929D","baseline","genome_full",33,0,864.010620223713,0
"TOV2929D","baseline","genome_full",34,0,880.21664730553,0
"TOV2929D","baseline","genome_full",35,0,879.127607304226,0
"TOV2929D","baseline","genome_full",36,0,875.47592153332,0
"TOV2929D","baseline","genome_full",37,0,868.331761723306,0
"TOV2929D","baseline","genome_full",38,0,873.016737544174,0
"TOV2929D","baseline","genome_full",39,0,861.201271946755,0
"TOV2929D","baseline","genome_full",40,0,868.616834479837,0
"TOV2929D","baseline","genome_full",41,0,873.79114770683,0
"TOV2929D","baseline","genome_full",42,0,869.315240315846,0
"TOV2929D","baseline","genome_full",43,0,859.85988674096,0
"TOV2929D","baseline","genome_full",44,0,881.363109662516,0
"TOV2929D","baseline","genome_full",45,0,862.562603603758,0
"TOV2929D","baseline","genome_full",46,0,848.20195080314,0
"TOV2929D","baseline","genome_full",47,0,870.100049055322,0
"TOV2929D","baseline","genome_full",48,0,849.897210717956,0
"TOV2929D","baseline","genome_full",49,0,853.677490387688,0
"TOV2929D","baseline","genome_full",50,0,860.811576587117,0
"TOV2929D","baseline","genome_full",51,0,872.717640915131,0
"TOV2929D","baseline","genome_full",52,0,860.185937857552,0
"TOV2929D","baseline","genome_full",53,0,868.019393523878,0
"TOV2929D","baseline","genome_full",54,0,855.587401807789,0
"TOV2929D","baseline","genome_full",55,0,881.75200915512,0
"TOV2929D","baseline","genome_full",56,0,877.521741415167,0
"TOV2929D","baseline","genome_full",57,0,872.201138317436,0
"TOV2929D","baseline","genome_full",58,0,868.226040211653,0
"TOV2929D","baseline","genome_full",59,0,875.957688526142,0
"TOV2929D","baseline","genome_full",60,0,870.192641635143,0
"TOV2929D","baseline","genome_full",61,0,867.742012285908,0
"TOV2929D","baseline","genome_full",62,0,861.376536054083,0
"TOV2929D","baseline","genome_full",63,0,893.426562491482,0
"TOV2929D","baseline","genome_full",64,0,857.95985447074,0
"TOV2929D","baseline","genome_full",65,0,853.78434118066,0
"TOV2929D","baseline","genome_full",66,0,868.810883820087,0
"TOV2929D","baseline","genome_full",67,0,862.193052185431,0
"TOV2929D","baseline","genome_full",68,0,853.659201865194,0
"TOV2929D","baseline","genome_full",69,0,862.641049600779,0
"TOV2929D","baseline","genome_full",70,0,859.243019508677,0
"TOV2929D","baseline","genome_full",71,0,851.944084111735,0
"TOV2929D","baseline","genome_full",72,0,852.405780886194,0
"TOV2929D","baseline","genome_full",73,0,873.93232427695,0
"TOV2929D","baseline","genome_full",74,0,857.96307358004,0
"TOV2929D","baseline","genome_full",75,0,866.597269718859,0
"TOV2929D","baseline","genome_full",76,0,880.531182434932,0
"TOV2929D","baseline","genome_full",77,0,864.930021018349,0
"TOV2929D","baseline","genome_full",78,0,840.091776692006,0
"TOV2929D","baseline","genome_full",79,0,876.305486820028,0
"TOV2929D","baseline","genome_full",80,0,880.150820164287,0
"TOV2929D","baseline","genome_full",81,0,862.783912969427,0
"TOV2929D","baseline","genome_full",82,0,867.87408741666,0
"TOV2929D","baseline","genome_full",83,0,841.804110692642,0
"TOV2929D","baseline","genome_full",84,0,837.504817127861,0
"TOV2929D","baseline","genome_full",85,0,873.07687287645,0
"TOV2929D","baseline","genome_full",86,0,876.52116776837,0
"TOV2929D","baseline","genome_full",87,0,864.844182034831,0
"TOV2929D","baseline","genome_full",88,0,854.766658714712,0
"TOV2929D","baseline","genome_full",89,0,869.790485598433,0
"TOV2929D","baseline","genome_full",90,0,824.79885124894,0
"TOV2929D","baseline","genome_full",91,0,847.912339433121,0
"TOV2929D","baseline","genome_full",92,0,865.92153752763,0
"TOV2929D","baseline","genome_full",93,0,884.506276698679,0
"TOV2929D","baseline","genome_full",94,0,846.283124621337,0
"TOV2929D","baseline","genome_full",95,0,878.33251354364,0
"TOV2929D","baseline","genome_full",96,0,882.888573058497,0
"TOV2929D","baseline","genome_full",97,0,842.357239735623,0
"TOV2929D","baseline","genome_full",98,0,885.299870078965,0
"TOV2929D","baseline","genome_full",99,0,834.988907260002,0
"TOV2929D","baseline","genome_full",100,0,847.665538836587,0
"TOV2929D","baseline","genome_full",101,0,878.223518524574,0
"TOV2929D","baseline","genome_full",102,0,841.895753240357,0
"TOV2929D","baseline","genome_full",103,0,875.561865426135,0
"TOV2929D","baseline","genome_full",104,0,863.979575312259,0
"TOV2929D","baseline","genome_full",105,0,871.732984268766,0
"TOV2929D","baseline","genome_full",106,0,863.094029090268,0
"TOV2929D","baseline","genome_full",107,0,859.656133270448,0
"TOV2929D","baseline","genome_full",108,0,899.817232073185,0
"TOV2929D","baseline","genome_full",109,0,878.468943940228,0
"TOV2929D","baseline","genome_full",110,0,878.238598453854,0
"TOV2929D","baseline","genome_full",111,0,879.480413871966,0
"TOV2929D","baseline","genome_full",112,0,868.860356515544,0
"TOV2929D","baseline","genome_full",113,0,874.35191946028,0
"TOV2929D","baseline","genome_full",114,0,858.425654282221,0
"TOV2929D","baseline","genome_full",115,0,867.802256020519,0
"TOV2929D","baseline","genome_full",116,0,882.370025439575,0
"TOV2929D","baseline","genome_full",117,0,857.158728833887,0
"TOV2929D","baseline","genome_full",118,0,860.591432329349,0
"TOV2929D","baseline","genome_full",119,0,886.995478799964,0
"TOV2929D","baseline","genome_full",120,0,881.936512491479,0
"TOV2929D","baseline","genome_full",121,0,847.562837841929,0
"TOV2929D","baseline","genome_full",122,0,881.041238210354,0
"TOV2929D","baseline","genome_full",123,0,878.611614689107,0
"TOV2929D","baseline","genome_full",124,0,870.521821599239,0
"TOV2929D","baseline","genome_full",125,0,867.944297390811,0
"TOV2929D","baseline","genome_full",126,0,839.138702776934,0
"TOV2929D","baseline","genome_full",127,0,854.736475464866,0
"TOV2929D","baseline","genome_full",128,0,864.933772723399,0
"TOV2929D","baseline","genome_full",129,0,827.264125325832,0
"TOV2929D","baseline","genome_full",130,0,866.687150038828,0
"TOV2929D","baseline","genome_full",131,0,873.578415693847,0
"TOV2929D","baseline","genome_full",132,0,850.211152031689,0
"TOV2929D","baseline","genome_full",133,0,872.854120512932,0
"TOV2929D","baseline","genome_full",134,0,875.358273701402,0
"TOV2929D","baseline","genome_full",135,0,871.952639625822,0
"TOV2929D","baseline","genome_full",136,0,862.210539041923,0
"TOV2929D","baseline","genome_full",137,0,864.815409977106,0
"TOV2929D","baseline","genome_full",138,0,856.096740326652,0
"TOV2929D","baseline","genome_full",139,0,853.317314488275,0
"TOV2929D","baseline","genome_full",140,0,859.116043008351,0
"TOV2929D","baseline","genome_full",141,0,869.600547301273,0
"TOV2929D","baseline","genome_full",142,0,867.980416295203,0
"TOV2929D","baseline","genome_full",143,0,862.857251114351,0
"TOV2929D","baseline","genome_full",144,0,863.882134614244,0
"TOV2929D","baseline","genome_full",145,0,862.379946136385,0
"TOV2929D","baseline","genome_full",146,0,875.960346155888,0
"TOV2929D","baseline","genome_full",147,0,871.769130842608,0
"TOV2929D","baseline","genome_full",148,0,879.052086284345,0
"TOV2929D","baseline","genome_full",149,0,884.709940128633,0
"TOV2929D","baseline","genome_full",150,0,816.37283702619,0
"TOV2929D","baseline","genome_full",151,0,855.098957386116,0
"TOV2929D","baseline","genome_full",152,0,870.688413404817,0
"TOV2929D","baseline","genome_full",153,0,841.068146698378,0
"TOV2929D","baseline","genome_full",154,0,884.659351166503,0
"TOV2929D","baseline","genome_full",155,0,855.5303378546,0
"TOV2929D","baseline","genome_full",156,0,867.924892743863,0
"TOV2929D","baseline","genome_full",157,0,844.372121015276,0
"TOV2929D","baseline","genome_full",158,0,869.650566308567,0
"TOV2929D","baseline","genome_full",159,0,865.126533848003,0
"TOV2929D","baseline","genome_full",160,0,875.082277245124,0
"TOV2929D","baseline","genome_full",161,0,883.064927347222,0
"TOV2929D","baseline","genome_full",162,0,849.337966433273,0
"TOV2929D","baseline","genome_full",163,0,842.569022348417,0
"TOV2929D","baseline","genome_full",164,0,866.783643965131,0
"TOV2929D","baseline","genome_full",165,0,871.098223399226,0
"TOV2929D","baseline","genome_full",166,0,849.036738131468,0
"TOV2929D","baseline","genome_full",167,0,857.254967548774,0
"TOV2929D","baseline","genome_full",168,0,878.674414727126,0
"TOV2929D","baseline","genome_full",169,0,883.654121789115,0
"TOV2929D","baseline","genome_full",170,0,871.778107258245,0
"TOV2929D","baseline","genome_full",171,0,871.19515051083,0
"TOV2929D","baseline","genome_full",172,0,845.812578208439,0
"TOV2929D","baseline","genome_full",173,0,873.832968206393,0
