"cell_line","substrate","reference","signature","count","fraction"
"OV2295-R2","rare_read_supported","genome_full","SBS92",0,0
"OV2295-R2","rare_read_supported","genome_full","SBS93",0,0
"OV2295-R2","rare_read_supported","genome_full","SBS94",0,0
"OV3133-R","rare_read_supported","genome_full","SBS1",0,0
"OV3133-R","rare_read_supported","genome_full","SBS2",0,0
"OV3133-R","rare_read_supported","genome_full","SBS3",16.2733651399906,0.0762571874717766
"OV3133-R","rare_read_supported","genome_full","SBS4",20.7812569876439,0.0973812236358907
"OV3133-R","rare_read_supported","genome_full","SBS5",53.892517202049,0.252540992735629
"OV3133-R","rare_read_supported","genome_full","SBS6",14.4070100947118,0.0675114249726011
"OV3133-R","rare_read_supported","genome_full","SBS7a",19.8903385418075,0.0932063689354787
"OV3133-R","rare_read_supported","genome_full","SBS7b",0,0
"OV3133-R","rare_read_supported","genome_full","SBS7c",0,0
"OV3133-R","rare_read_supported","genome_full","SBS7d",0,0
"OV3133-R","rare_read_supported","genome_full","SBS8",0,0
"OV3133-R","rare_read_supported","genome_full","SBS9",0,0
"OV3133-R","rare_read_supported","genome_full","SBS10a",0,0
"OV3133-R","rare_read_supported","genome_full","SBS10b",0,0
"OV3133-R","rare_read_supported","genome_full","SBS10c",0,0
"OV3133-R","rare_read_supported","genome_full","SBS10d",0,0
"OV3133-R","rare_read_supported","genome_full","SBS11",0,0
"OV3133-R","rare_read_supported","genome_full","SBS12",11.7720377030407,0.0551639122162608
"OV3133-R","rare_read_supported","genome_full","SBS13",0,0
"OV3133-R","rare_read_supported","genome_full","SBS14",0,0
"OV3133-R","rare_read_supported","genome_full","SBS15",0,0
"OV3133-R","rare_read_supported","genome_full","SBS16",0,0
"OV3133-R","rare_read_supported","genome_full","SBS17a",5.8862111822213,0.0275828573721402
"OV3133-R","rare_read_supported","genome_full","SBS17b",0,0
"OV3133-R","rare_read_supported","genome_full","SBS18",0,0
"OV3133-R","rare_read_supported","genome_full","SBS19",0,0
"OV3133-R","rare_read_supported","genome_full","SBS20",0,0
"OV3133-R","rare_read_supported","genome_full","SBS21",0,0
"OV3133-R","rare_read_supported","genome_full","SBS22",0,0
"OV3133-R","rare_read_supported","genome_full","SBS23",0,0
"OV3133-R","rare_read_supported","genome_full","SBS24",0,0
"OV3133-R","rare_read_supported","genome_full","SBS25",0,0
"OV3133-R","rare_read_supported","genome_full","SBS26",0,0
"OV3133-R","rare_read_supported","genome_full","SBS28",0,0
"OV3133-R","rare_read_supported","genome_full","SBS29",0,0
"OV3133-R","rare_read_supported","genome_full","SBS30",0,0
"OV3133-R","rare_read_supported","genome_full","SBS31",0,0
"OV3133-R","rare_read_supported","genome_full","SBS32",0,0
"OV3133-R","rare_read_supported","genome_full","SBS33",0,0
"OV3133-R","rare_read_supported","genome_full","SBS34",0,0
"OV3133-R","rare_read_supported","genome_full","SBS35",19.8236285136952,0.0928937649303299
"OV3133-R","rare_read_supported","genome_full","SBS36",0,0
"OV3133-R","rare_read_supported","genome_full","SBS37",0,0
"OV3133-R","rare_read_supported","genome_full","SBS38",0,0
"OV3133-R","rare_read_supported","genome_full","SBS39",0,0
"OV3133-R","rare_read_supported","genome_full","SBS40",28.9678659243983,0.135743772935179
"OV3133-R","rare_read_supported","genome_full","SBS41",0,0
"OV3133-R","rare_read_supported","genome_full","SBS42",0,0
"OV3133-R","rare_read_supported","genome_full","SBS44",7.22041545411663,0.0338349548585748
"OV3133-R","rare_read_supported","genome_full","SBS84",0,0
"OV3133-R","rare_read_supported","genome_full","SBS85",0,0
"OV3133-R","rare_read_supported","genome_full","SBS86",0,0
"OV3133-R","rare_read_supported","genome_full","SBS87",14.486419824817,0.0678835399361395
"OV3133-R","rare_read_supported","genome_full","SBS88",0,0
"OV3133-R","rare_read_supported","genome_full","SBS89",0,0
"OV3133-R","rare_read_supported","genome_full","SBS90",0,0
"OV3133-R","rare_read_supported","genome_full","SBS91",0,0
"OV3133-R","rare_read_supported","genome_full","SBS92",0,0
"OV3133-R","rare_read_supported","genome_full","SBS93",0,0
"OV3133-R","rare_read_supported","genome_full","SBS94",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS1",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS2",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS3",38.933042357405,0.181489169676055
"OV3133-R2","rare_read_supported","genome_full","SBS4",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS5",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS6",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS7a",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS7b",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS7c",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS7d",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS8",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS9",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS10a",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS10b",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS10c",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS10d",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS11",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS12",17.2967959911464,0.0806302552385098
"OV3133-R2","rare_read_supported","genome_full","SBS13",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS14",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS15",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS16",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS17a",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS17b",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS18",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS19",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS20",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS21",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS22",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS23",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS24",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS25",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS26",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS28",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS29",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS30",25.7940631902632,0.120240875809239
"OV3133-R2","rare_read_supported","genome_full","SBS31",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS32",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS33",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS34",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS35",33.0461974882893,0.154047220046235
"OV3133-R2","rare_read_supported","genome_full","SBS36",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS37",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS38",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS39",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS40",49.5995272850809,0.231211754289787
"OV3133-R2","rare_read_supported","genome_full","SBS41",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS42",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS44",27.6640419568223,0.128957915966007
"OV3133-R2","rare_read_supported","genome_full","SBS84",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS85",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS86",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS87",22.1862528199349,0.103422808974166
"OV3133-R2","rare_read_supported","genome_full","SBS88",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS89",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS90",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS91",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS92",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS93",0,0
"OV3133-R2","rare_read_supported","genome_full","SBS94",0,0
"OV3291","rare_read_supported","genome_full","SBS1",0,0
"OV3291","rare_read_supported","genome_full","SBS2",0,0
"OV3291","rare_read_supported","genome_full","SBS3",54.2195484247996,0.21937421650419
"OV3291","rare_read_supported","genome_full","SBS4",0,0
"OV3291","rare_read_supported","genome_full","SBS5",0,0
"OV3291","rare_read_supported","genome_full","SBS6",15.8986682397595,0.0643265757440728
"OV3291","rare_read_supported","genome_full","SBS7a",17.6393813593116,0.0713695627820402
"OV3291","rare_read_supported","genome_full","SBS7b",0,0
"OV3291","rare_read_supported","genome_full","SBS7c",0,0
"OV3291","rare_read_supported","genome_full","SBS7d",0,0
"OV3291","rare_read_supported","genome_full","SBS8",0,0
"OV3291","rare_read_supported","genome_full","SBS9",0,0
"OV3291","rare_read_supported","genome_full","SBS10a",0,0
"OV3291","rare_read_supported","genome_full","SBS10b",0,0
"OV3291","rare_read_supported","genome_full","SBS10c",0,0
"OV3291","rare_read_supported","genome_full","SBS10d",0,0
"OV3291","rare_read_supported","genome_full","SBS11",0,0
"OV3291","rare_read_supported","genome_full","SBS12",0,0
"OV3291","rare_read_supported","genome_full","SBS13",0,0
"OV3291","rare_read_supported","genome_full","SBS14",0,0
"OV3291","rare_read_supported","genome_full","SBS15",0,0
"OV3291","rare_read_supported","genome_full","SBS16",0,0
"OV3291","rare_read_supported","genome_full","SBS17a",0,0
"OV3291","rare_read_supported","genome_full","SBS17b",0,0
"OV3291","rare_read_supported","genome_full","SBS18",0,0
"OV3291","rare_read_supported","genome_full","SBS19",14.0973253958064,0.0570382786901843
"OV3291","rare_read_supported","genome_full","SBS20",0,0
"OV3291","rare_read_supported","genome_full","SBS21",0,0
"OV3291","rare_read_supported","genome_full","SBS22",0,0
"OV3291","rare_read_supported","genome_full","SBS23",0,0
"OV3291","rare_read_supported","genome_full","SBS24",0,0
"OV3291","rare_read_supported","genome_full","SBS25",0,0
"OV3291","rare_read_supported","genome_full","SBS26",0,0
"OV3291","rare_read_supported","genome_full","SBS28",0,0
"OV3291","rare_read_supported","genome_full","SBS29",0,0
"OV3291","rare_read_supported","genome_full","SBS30",0,0
"OV3291","rare_read_supported","genome_full","SBS31",0,0
"OV3291","rare_read_supported","genome_full","SBS32",0,0
"OV3291","rare_read_supported","genome_full","SBS33",0,0
"OV3291","rare_read_supported","genome_full","SBS34",0,0
"OV3291","rare_read_supported","genome_full","SBS35",0,0
"OV3291","rare_read_supported","genome_full","SBS36",0,0
"OV3291","rare_read_supported","genome_full","SBS37",22.7801907416581,0.0921694599264035
"OV3291","rare_read_supported","genome_full","SBS38",0,0
"OV3291","rare_read_supported","genome_full","SBS39",10.6241964300574,0.0429858756766115
"OV3291","rare_read_supported","genome_full","SBS40",0,0
"OV3291","rare_read_supported","genome_full","SBS41",0,0
"OV3291","rare_read_supported","genome_full","SBS42",0,0
"OV3291","rare_read_supported","genome_full","SBS44",27.0590120893789,0.109481722901436
"OV3291","rare_read_supported","genome_full","SBS84",0,0
"OV3291","rare_read_supported","genome_full","SBS85",12.7025490809911,0.0513949642371766
"OV3291","rare_read_supported","genome_full","SBS86",13.0602339209666,0.0528421697895042
"OV3291","rare_read_supported","genome_full","SBS87",0,0
"OV3291","rare_read_supported","genome_full","SBS88",0,0
"OV3291","rare_read_supported","genome_full","SBS89",41.3694005477049,0.167382062301533
"OV3291","rare_read_supported","genome_full","SBS90",0,0
"OV3291","rare_read_supported","genome_full","SBS91",8.80326744298547,0.0356183323927955
"OV3291","rare_read_supported","genome_full","SBS92",0,0
"OV3291","rare_read_supported","genome_full","SBS93",0,0
"OV3291","rare_read_supported","genome_full","SBS94",8.90174573450472,0.0360167790540522
"TOV1369","rare_read_supported","genome_full","SBS1",0,0
"TOV1369","rare_read_supported","genome_full","SBS2",0,0
"TOV1369","rare_read_supported","genome_full","SBS3",153.823496637099,0.374827518803305
"TOV1369","rare_read_supported","genome_full","SBS4",0,0
"TOV1369","rare_read_supported","genome_full","SBS5",0,0
"TOV1369","rare_read_supported","genome_full","SBS6",33.2790797283276,0.0810923893639923
"TOV1369","rare_read_supported","genome_full","SBS7a",0,0
"TOV1369","rare_read_supported","genome_full","SBS7b",0,0
"TOV1369","rare_read_supported","genome_full","SBS7c",0,0
"TOV1369","rare_read_supported","genome_full","SBS7d",0,0
"TOV1369","rare_read_supported","genome_full","SBS8",59.7330583619452,0.145553797344514
"TOV1369","rare_read_supported","genome_full","SBS9",0,0
"TOV1369","rare_read_supported","genome_full","SBS10a",0,0
"TOV1369","rare_read_supported","genome_full","SBS10b",0,0
"TOV1369","rare_read_supported","genome_full","SBS10c",0,0
"TOV1369","rare_read_supported","genome_full","SBS10d",0,0
"TOV1369","rare_read_supported","genome_full","SBS11",0,0
"TOV1369","rare_read_supported","genome_full","SBS12",0,0
"TOV1369","rare_read_supported","genome_full","SBS13",0,0
"TOV1369","rare_read_supported","genome_full","SBS14",0,0
"TOV1369","rare_read_supported","genome_full","SBS15",0,0
"TOV1369","rare_read_supported","genome_full","SBS16",0,0
"TOV1369","rare_read_supported","genome_full","SBS17a",0,0
"TOV1369","rare_read_supported","genome_full","SBS17b",0,0
"TOV1369","rare_read_supported","genome_full","SBS18",0,0
"TOV1369","rare_read_supported","genome_full","SBS19",0,0
"TOV1369","rare_read_supported","genome_full","SBS20",0,0
"TOV1369","rare_read_supported","genome_full","SBS21",0,0
"TOV1369","rare_read_supported","genome_full","SBS22",0,0
"TOV1369","rare_read_supported","genome_full","SBS23",0,0
"TOV1369","rare_read_supported","genome_full","SBS24",0,0
"TOV1369","rare_read_supported","genome_full","SBS25",0,0
"TOV1369","rare_read_supported","genome_full","SBS26",0,0
"TOV1369","rare_read_supported","genome_full","SBS28",0,0
"TOV1369","rare_read_supported","genome_full","SBS29",0,0
"TOV1369","rare_read_supported","genome_full","SBS30",34.2381460003776,0.0834293823395748
"TOV1369","rare_read_supported","genome_full","SBS31",0,0
"TOV1369","rare_read_supported","genome_full","SBS32",26.308412536829,0.0641067015795238
"TOV1369","rare_read_supported","genome_full","SBS33",0,0
"TOV1369","rare_read_supported","genome_full","SBS34",0,0
"TOV1369","rare_read_supported","genome_full","SBS35",0,0
"TOV1369","rare_read_supported","genome_full","SBS36",0,0
"TOV1369","rare_read_supported","genome_full","SBS37",0,0
"TOV1369","rare_read_supported","genome_full","SBS38",0,0
"TOV1369","rare_read_supported","genome_full","SBS39",103.002554173935,0.25099021056909
"TOV1369","rare_read_supported","genome_full","SBS40",0,0
"TOV1369","rare_read_supported","genome_full","SBS41",0,0
"TOV1369","rare_read_supported","genome_full","SBS42",0,0
"TOV1369","rare_read_supported","genome_full","SBS44",0,0
"TOV1369","rare_read_supported","genome_full","SBS84",0,0
"TOV1369","rare_read_supported","genome_full","SBS85",0,0
"TOV1369","rare_read_supported","genome_full","SBS86",0,0
"TOV1369","rare_read_supported","genome_full","SBS87",0,0
"TOV1369","rare_read_supported","genome_full","SBS88",0,0
"TOV1369","rare_read_supported","genome_full","SBS89",0,0
"TOV1369","rare_read_supported","genome_full","SBS90",0,0
"TOV1369","rare_read_supported","genome_full","SBS91",0,0
"TOV1369","rare_read_supported","genome_full","SBS92",0,0
"TOV1369","rare_read_supported","genome_full","SBS93",0,0
"TOV1369","rare_read_supported","genome_full","SBS94",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS1",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS2",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS3",40.4501804034207,0.166425055143826
"TOV2295-R","rare_read_supported","genome_full","SBS4",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS5",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS6",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS7a",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS7b",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS7c",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS7d",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS8",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS9",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS10a",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS10b",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS10c",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS10d",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS11",18.5991450769219,0.0765228662563145
"TOV2295-R","rare_read_supported","genome_full","SBS12",9.7299599706695,0.0400321854814016
"TOV2295-R","rare_read_supported","genome_full","SBS13",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS14",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS15",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS16",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS17a",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS17b",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS18",33.786754405909,0.139009576942673
"TOV2295-R","rare_read_supported","genome_full","SBS19",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS20",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS21",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS22",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS23",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS24",14.9120264254163,0.0613528739650869
"TOV2295-R","rare_read_supported","genome_full","SBS25",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS26",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS28",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS29",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS30",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS31",51.2696320887612,0.21093976003267
"TOV2295-R","rare_read_supported","genome_full","SBS32",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS33",9.67919018270239,0.039823302240887
"TOV2295-R","rare_read_supported","genome_full","SBS34",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS35",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS36",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS37",14.854553236462,0.0611164107764035
"TOV2295-R","rare_read_supported","genome_full","SBS38",0,0
"TOV2295-R","rare_read_supported","genome_full","SBS39",0,0
